MOV_DEVOLUCAO_105	MOV_DECURSO_DE_PRAZO_1051	MOV_DISPONIBILIZACAO_NO_DIARIO_DA_JUSTICA_ELETRONICO_1061	MOV_DESPACHO_11009	MOV_ATO_ORDINATORIO_11383	MOV_RECEBIMENTO_115	MOV_PROTOCOLO_DE_PETICAO_118	MOV_RETIFICACAO_DE_MOVIMENTO_11983	MOV_PAUTA_12103	MOV_INTIMACAO_12263	MOV_REMESSA_123	MOV_DEVOLVIDOS_OS_AUTOS_12315	MOV_RECEBIMENTO_132	MOV_APENSAMENTO_135	MOV_JULGAMENTO_193	MOV_DECISAO_3	MOV_REDISTRIBUICAO_36	MOV_ENTREGA_EM_CARGA_VISTA_493	MOV_CONCLUSAO_51	MOV_EXPEDICAO_DE_DOCUMENTO_60	MOV_JUNTADA_67	MOV_TRANSITO_EM_JULGADO_848	MOV_DESARQUIVAMENTO_893	MOV_PUBLICACAO_92	MOV_RECEBIMENTO_977	MOV_REMESSA_982	TEMPO_PROCESSUAL_TOTAL_DIAS	MOVEMENTS_COUNT	TOTAL_MAGISTRATE	TOTAL_OFFICIAL	CASE:COURT:CODE	PROCESSO_DIGITAL	TOTAL_ASSUNTOS	PENDENTES_CRIMINAL_2015	PENDENTES_CRIMINAL_2016	PENDENTES_CRIMINAL_2017	PENDENTES_CRIMINAL_2018	PENDENTES_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2015	PENDENTES_NAO_CRIMINAL_2016	PENDENTES_NAO_CRIMINAL_2017	PENDENTES_NAO_CRIMINAL_2018	PENDENTES_NAO_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2020	RECURSOS_INTERNOS_CONHECIMENTO_2018	ESTOQUE	TAXA_DE_CONGESTIONAMENTO_LIQUIDA	TAXA_DE_CONGESTIONAMENTO_TOTAL	TIPO_DESCONHECIDO	TIPO_UJ1	TIPO_UJ2	AL	CE	MA	PB	PE	PI	RN	SE	CLAS_OUTRO_CLASSE_PROCESSUAL	CLA_ACAO_PENAL_ELEITORAL_11528	CLA_DIREITOS_POLITICOS_12552	CLA_OUTROS_PROCEDIMENTOS_214	CLA_PROCEDIMENTOS_ADMINISTRATIVOS_DA_JUSTICA_ELEITORAL_11540	CLA_PROCEDIMENTOS_INVESTIGATORIOS_277	CLA_PROCEDIMENTOS_RELATIVOS_A_PARTIDOS_POLITICOS_11534	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLA_PROCESSO_ADMINISTRATIVO_1298	ASSU_ADMINISTRACAO_DA_JUSTICA_ELEITORAL_11557	ASSU_CRIMES_ELEITORAIS_11429	ASSU_ELEICOES_11583	ASSU_MEIOS_PROCESSUAIS_12064	ASSU_PARTIDOS_POLITICOS_11747	ASSU_REQUERIMENTO_11778	CLAS_OUTRO_ASSUNTO_PROCESSUAL	CLAS_DESCONHECIDO	CLAS_GAB2oS___GABINETE_DE_DESEMBARGADOR_OU_DE_MINISTRO_EXCETO_PRESIDENCIA_VICE_PRESIDENCIA_OU_CORREGEDORIA	CLAS_OUTRO_CLASSIFICACAO_DA_UNIDADE	CLAS_TUR___TURMAS_2o_GRAU_OU_TRIBUNAIS_SUPERIORES	CLAS_VP___GABINETE_DA_VICE_PRESIDENCIA	CLAS_ZE___ZONA_ELEITORAL
0.0	0.0	0.0	0.5	0.4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13043	0.0	0.5	0.5	0.0	0.25	0.7	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2658	0.24528	0.54545	0.20202	0.44793	1.0	0.5	0.09192	0.01852	0.0	0.07447	0.2069	0.09664	0.0	0.0	0.00952	0.01523	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.0	1.0	0.0	0.75	0.35	1.0	0.0	0.0	0.0	0.0	0.1	0.0	0.04348	0.0	0.5	0.0	0.0	1.0	0.3	0.33333	0.05263	1.0	0.5	0.25	0.0	0.0	1641	0.26415	0.63636	0.21212	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.0	1.0	0.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.1	0.0	0.08696	0.0	0.5	0.0	0.0	0.5	0.2	0.0	0.10526	1.0	0.5	0.25	0.0	0.0	1640	0.19811	0.45455	0.16162	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	1.0	0.55	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.04348	0.0	0.5	0.0	0.0	0.25	0.3	0.0	0.15789	0.0	0.5	0.0	0.0	0.0	1626	0.27358	1.0	0.18182	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	0.0	0.5	0.35	1.0	0.0	0.0	0.0	0.0	0.1	0.0	0.08696	0.0	0.5	0.0	0.0	1.0	0.2	0.33333	0.10526	1.0	0.5	0.0	0.0	0.0	1640	0.22642	0.45455	0.19192	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.0	0.0	0.0	0.25	0.15	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.33333	0.0	0.0	0.0	0.0	0.0	0.0	1624	0.04717	0.18182	0.0303	0.44879	1.0	0.5	0.01393	0.01852	0.0	0.04255	0.13793	0.34034	0.0	0.0	0.06984	0.10152	0.02752	0.0	0.07965	0.3913	0.36228	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.125	0.4	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.30435	0.0	0.0	0.5	0.0	0.25	0.7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1474	0.41509	0.18182	0.42424	0.03081	1.0	0.0	0.0	0.22222	0.09804	0.02128	0.0	0.0	0.22188	0.11323	0.09524	0.25381	0.08257	0.0	0.07965	0.225	0.18806	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	0.0	0.375	0.25	1.0	0.0	0.0	0.0	0.0	0.2	0.0	0.08696	0.0	0.5	0.0	0.0	0.5	0.2	0.33333	0.15789	1.0	0.5	0.25	0.0	0.0	1625	0.20755	0.36364	0.18182	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	1.0	0.125	0.55	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.30435	0.0	0.0	0.0	0.0	0.5	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1060	0.64151	0.09091	0.67677	0.03081	1.0	0.0	0.0	0.22222	0.09804	0.02128	0.0	0.0	0.22188	0.11323	0.09524	0.25381	0.08257	0.0	0.07965	0.225	0.18806	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.2	0.33333	0.63158	0.0	0.0	0.0	0.0	0.0	1206	0.21698	0.09091	0.22222	0.03054	1.0	0.5	0.0	0.07407	0.03922	0.01596	0.06897	0.0	0.49844	0.15825	0.12063	0.06091	0.04587	0.0	0.0531	0.0909	0.04756	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.0	1.0	0.0	0.625	0.3	1.0	0.0	0.0	0.0	0.0	0.1	0.0	0.08696	0.0	0.5	0.0	0.0	1.0	0.3	0.33333	0.05263	1.0	0.5	0.25	0.0	0.0	1640	0.24528	0.54545	0.20202	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.0	1.0	0.0	0.625	0.35	1.0	0.0	0.0	0.0	0.0	0.1	0.0	0.04348	0.0	0.5	0.0	0.0	1.0	0.3	0.33333	0.10526	1.0	0.5	0.25	0.0	0.0	1641	0.25472	0.54545	0.21212	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	0.0	0.625	0.35	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.04348	0.0	0.5	0.0	0.0	0.5	0.3	0.0	0.05263	1.0	0.5	0.0	0.0	0.0	1641	0.18868	0.54545	0.14141	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	0.0	0.375	0.25	1.0	0.0	0.0	0.0	0.0	0.2	0.0	0.08696	0.0	0.5	0.0	0.0	0.5	0.2	0.33333	0.15789	1.0	0.5	0.25	0.0	0.0	1625	0.20755	0.36364	0.18182	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	0.0	0.75	0.35	1.0	0.0	0.0	0.0	0.0	0.1	0.0	0.08696	0.0	0.5	0.0	0.0	0.5	0.3	0.0	0.21053	1.0	0.5	0.25	0.0	0.0	1640	0.25472	0.63636	0.20202	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.5	0.35	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.08696	0.0	0.5	0.0	0.0	0.75	0.3	0.0	0.15789	1.0	0.5	0.0	0.0	0.0	1641	0.20755	0.45455	0.17172	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	0.0	0.5	0.3	1.0	0.0	0.0	0.0	0.0	0.1	0.0	0.08696	0.0	0.5	0.0	0.0	1.0	0.2	0.33333	0.05263	1.0	0.5	0.0	0.0	0.0	1641	0.21698	0.45455	0.18182	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1.0	0.0	0.0	0.25	0.15	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.33333	0.0	0.0	0.0	0.0	0.0	0.0	1624	0.04717	0.18182	0.0303	0.44879	1.0	0.5	0.01393	0.01852	0.0	0.04255	0.13793	0.34034	0.0	0.0	0.06984	0.10152	0.02752	0.0	0.07965	0.3913	0.36228	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	0.0	0.375	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08696	0.0	0.5	0.0	0.0	1.0	0.2	0.0	0.10526	1.0	0.5	0.0	0.0	0.0	2674	0.24528	0.36364	0.22222	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	0.0	0.375	0.3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.5	0.0	0.0	0.75	0.2	0.0	0.10526	1.0	0.5	0.0	0.0	0.0	2674	0.17925	0.36364	0.15152	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.125	0.35	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.34783	0.0	0.0	0.5	0.0	0.25	0.5	0.33333	1.0	0.0	0.0	0.0	0.0	0.0	1474	0.48113	0.18182	0.49495	0.03081	1.0	0.0	0.0	0.22222	0.09804	0.02128	0.0	0.0	0.22188	0.11323	0.09524	0.25381	0.08257	0.0	0.07965	0.225	0.18806	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	0.0	0.375	0.4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.5	0.0	0.0	1.0	0.2	0.0	0.10526	1.0	0.5	0.0	0.0	0.0	2674	0.21698	0.36364	0.19192	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	1.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.26087	0.0	0.0	0.5	0.0	0.5	0.8	0.0	0.68421	0.0	0.0	0.0	0.0	0.0	1060	0.43396	0.09091	0.45455	0.03081	1.0	0.0	0.0	0.22222	0.09804	0.02128	0.0	0.0	0.22188	0.11323	0.09524	0.25381	0.08257	0.0	0.07965	0.225	0.18806	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	0.0	0.375	0.25	1.0	0.0	0.0	0.0	0.0	0.2	0.0	0.08696	0.0	0.5	0.0	0.0	0.5	0.2	0.33333	0.15789	1.0	0.5	0.25	0.0	0.0	1625	0.20755	0.36364	0.18182	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.375	0.65	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.08696	0.0	0.5	0.0	0.0	0.75	0.2	0.0	0.26316	1.0	0.5	0.0	0.0	0.0	1625	0.26415	0.36364	0.24242	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.26087	0.0	0.0	1.0	0.0	0.25	0.6	0.33333	1.0	0.0	0.0	0.0	0.0	0.0	1474	0.45283	0.27273	0.45455	0.03081	1.0	0.0	0.0	0.22222	0.09804	0.02128	0.0	0.0	0.22188	0.11323	0.09524	0.25381	0.08257	0.0	0.07965	0.225	0.18806	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.5	0.4	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.08696	0.0	0.5	0.0	0.0	0.75	0.3	0.0	0.15789	1.0	0.5	0.0	0.0	0.0	1641	0.21698	0.45455	0.18182	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	0.0	0.375	0.3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.5	0.0	0.0	0.75	0.2	0.0	0.10526	1.0	0.5	0.0	0.0	0.0	2674	0.17925	0.36364	0.15152	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.375	0.45	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.08696	0.0	0.5	0.0	0.0	0.75	0.2	0.0	0.10526	1.0	0.5	0.0	0.0	0.0	1625	0.19811	0.36364	0.17172	0.44819	1.0	0.5	0.18384	0.01852	0.0	0.01596	0.75862	0.30252	0.0	0.0	0.13333	0.37056	0.09174	0.0	0.15929	0.4091	0.38093	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	2658	0.00943	0.0	0.0101	0.44858	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	2615	0.0	0.0	0.0	0.44858	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.47826	0.0	0.0	0.0	0.0	0.5	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1006	0.72642	0.0	0.77778	0.03081	1.0	0.0	0.0	0.22222	0.09804	0.02128	0.0	0.0	0.22188	0.11323	0.09524	0.25381	0.08257	0.0	0.07965	0.225	0.18806	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.125	1.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1.0	0.0	1.0	0.5	0.0	0.75	0.4	0.0	0.21053	0.0	0.5	0.75	0.0	0.0	2114	0.74528	0.36364	0.75758	0.4477	1.0	0.5	0.00557	0.05556	0.0	0.0	0.0	0.27731	0.10625	0.02592	0.2	0.47716	0.47706	0.0	0.46903	0.2524	0.21676	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.125	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.1	0.0	0.05263	0.0	0.5	0.0	0.0	0.0	2155	0.01887	0.09091	0.0101	0.44784	1.0	0.0	0.05571	0.01852	0.0	0.01064	0.06897	0.32773	0.0	0.0	0.18413	0.27919	0.06422	0.0	0.07965	0.1286	0.08706	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.125	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.1	0.0	0.05263	0.0	0.5	0.0	0.0	0.0	2155	0.01887	0.09091	0.0101	0.44784	1.0	0.0	0.05571	0.01852	0.0	0.01064	0.06897	0.32773	0.0	0.0	0.18413	0.27919	0.06422	0.0	0.07965	0.1286	0.08706	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25	0.1	0.0	0.0	0.0	0.5	0.0	0.0	0.0	2154	0.00943	0.09091	0.0	0.44784	1.0	0.5	0.05571	0.01852	0.0	0.01064	0.06897	0.32773	0.0	0.0	0.18413	0.27919	0.06422	0.0	0.07965	0.1286	0.08706	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
