case:concept:name	MOV_DECURSO_DE_PRAZO_1051	MOV_DISPONIBILIZACAO_NO_DIARIO_DA_JUSTICA_ELETRONICO_1061	MOV_DESPACHO_11009	MOV_ATO_ORDINATORIO_11383	MOV_PROTOCOLO_DE_PETICAO_118	MOV_RETIFICACAO_DE_MOVIMENTO_11983	MOV_INTIMACAO_12263	MOV_REMESSA_123	MOV_RECEBIMENTO_132	MOV_JULGAMENTO_193	MOV_DISTRIBUICAO_26	MOV_DECISAO_3	MOV_ENTREGA_EM_CARGA_VISTA_493	MOV_CONCLUSAO_51	MOV_EXPEDICAO_DE_DOCUMENTO_60	MOV_JUNTADA_67	MOV_TRANSITO_EM_JULGADO_848	MOV_ARQUIVAMENTO_861	MOV_DESARQUIVAMENTO_893	MOV_PUBLICACAO_92	MOV_RECEBIMENTO_977	MOVEMENTS_COUNT	TOTAL_MAGISTRATE	TOTAL_OFFICIAL	ASSU_DIREITO_ELEITORAL	ASSU_ADMINISTRACAO_DA_JUSTICA_ELEITORAL	ASSU_ELEICOES	ASSU_PARTIDOS_POLITICOS	ASSU_REQUERIMENTO	CASE:COURT:CODE	PROCESSO_DIGITAL	TOTAL_ASSUNTOS	PENDENTES_CRIMINAL_2015	PENDENTES_CRIMINAL_2016	PENDENTES_CRIMINAL_2017	PENDENTES_CRIMINAL_2018	PENDENTES_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2015	PENDENTES_NAO_CRIMINAL_2016	PENDENTES_NAO_CRIMINAL_2017	PENDENTES_NAO_CRIMINAL_2018	PENDENTES_NAO_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2020	SUSPENSOS_CONHECIMENTO_2015	SUSPENSOS_CONHECIMENTO_2016	SUSPENSOS_CONHECIMENTO_2017	SUSPENSOS_CONHECIMENTO_2018	SUSPENSOS_CONHECIMENTO_2019	SUSPENSOS_CONHECIMENTO_2020	PENDENTES_EXECUCAO_JUDICIAL_NAO_CRIMINAL_2015	PENDENTES_EXECUCAO_JUDICIAL_NAO_CRIMINAL_2016	PENDENTES_EXECUCAO_JUDICIAL_NAO_CRIMINAL_2017	PENDENTES_EXECUCAO_JUDICIAL_NAO_CRIMINAL_2018	PENDENTES_EXECUCAO_JUDICIAL_NAO_CRIMINAL_2019	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2015	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2016	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2017	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2018	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2019	PENDENTES_EXTRAJUDICIAL_NAO_FISCAL_2020	RECURSOS_INTERNOS_CONHECIMENTO_2018	RECURSOS_INTERNOS_CONHECIMENTO_2019	RECURSOS_INTERNOS_CONHECIMENTO_2020	SUSPENSOS_EXTRAJUDICIAL_NAO_FISCAL_2017	SUSPENSOS_EXTRAJUDICIAL_NAO_FISCAL_2018	SUSPENSOS_EXTRAJUDICIAL_NAO_FISCAL_2019	ESTOQUE	TAXA_DE_CONGESTIONAMENTO_LIQUIDA	TAXA_DE_CONGESTIONAMENTO_TOTAL	TIPO_DESCONHECIDO	TIPO_UJ1	TIPO_UJ2	UF_ALAGOAS	UF_CEARA	CLAS_OUTRO_CLASSE_PROCESSUAL	CLA_ACAO_PENAL_ELEITORAL_11528	CLA_DIREITOS_POLITICOS_12552	CLA_PROCEDIMENTOS_ADMINISTRATIVOS_DA_JUSTICA_ELEITORAL_11540	CLA_PROCEDIMENTOS_RELATIVOS_A_PARTIDOS_POLITICOS_11534	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	CLAS_GAB2oS___GABINETE_DE_DESEMBARGADOR_OU_DE_MINISTRO_EXCETO_PRESIDENCIA_VICE_PRESIDENCIA_OU_CORREGEDORIA	CLAS_OUTRO_CLASSIFICACAO_DA_UNIDADE	CLAS_ZE___ZONA_ELEITORAL	MESO_ALAGOAS_1	MESO_ALAGOAS_2	MESO_ALAGOAS_3	MESO_CEARA_1	MESO_CEARA_2	MESO_CEARA_3	MESO_CEARA_6	MESO_CEARA_7	MESO_OUTRO	TEMPO_PROCESSUAL_TOTAL_DIAS
2893	0	0.5	0	0	0	0	0	0.05128	0	0	0.5	0	0.5	0	0	0.0625	0	0.33333	0	0	0	0	0	0.0122	0	1	0	0	1	0.00053	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2194
2894	0	0	0	0.09091	0	0	0	0.05128	0.875	0	0.5	0	0.5	0.33333	0	0	0	0.33333	0	0	0	0.10843	0	0.12195	0	1	0	0	1	0.00064	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2190
2898	0	0	0	0.18182	0	0	0	0.10256	0.125	0	0.5	0	0	0	0.5	0	0	0.33333	0	0	0	0.03614	0	0.04878	0	1	0	0	1	0.00052	1	0.5	0	0	0	0.19231	0.04	0	0.68513	0.13368	0.2327	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01887	0.12606	0.12606	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1511
29	0	0	0	0	0	0	0	0.74359	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26506	0	0.28049	1	0	0	0	0	0.91267	0	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	286
290	0	0	0	0	0	0	0	0.35897	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08434	0	0.09756	1	0	0	0	0	0.91267	0	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	227
2900	0	0	0	0	0	0	0	0.02564	0.125	0	0.5	0	0	0.11111	0	0.3125	0	0.33333	0	0	0	0.03614	0	0.04878	0	1	0	0	1	0.00048	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2189
2903	0	0	0.25	1	0	0	0	0.05128	0	0	0.5	1	0	0.33333	1	0.4375	0	0.33333	0.5	0	0	0.3253	0.8	0.29268	0	0	0	0	1	0.00083	1	0	0	0.13043	0.07143	0.11538	0.04	0	0	0	0	0	0.06604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06604	0.80933	0.80933	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1247
2906	0	0	0	0.18182	0	0	0	0.05128	0.125	0	0.5	0	0.5	0	0.5	0.25	0	0.33333	0	0	0	0.07229	0	0.08537	0	0	0	0	1	0.00063	1	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2188
2907	0	0	0	0.27273	0	0	0	0.05128	0.125	0	0.5	0	0.5	0.11111	0.5	0.25	0	0.33333	0	0	0	0.09639	0	0.10976	0	0	0	1	1	0.00063	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2180
2908	0	0	0	0.45455	0	0	0	0.05128	0.125	0	0.5	0	0.5	0	0.5	0.25	0	0.33333	0	0	0	0.10843	0	0.12195	0	0	0	1	1	0.00063	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2180
2909	0	0.5	0	0.18182	0	0	0	0.05128	1	0	0.5	0	0.5	0.66667	0	0.1875	0	0.33333	0	0	0	0.24096	0	0.2561	0	1	0	0	1	0.00064	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2181
291	0	0	0	0	0	0	0	0.35897	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08434	0	0.09756	1	0	0	0	0	0.91267	0	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	227
2910	0	0	0	0.27273	0	0	0	0.05128	0.125	0	0.5	0	0.5	0	0.5	0.1875	0	0.33333	0	0	0	0.07229	0	0.08537	0	0	0	1	1	0.00063	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2180
2911	0	0	0	0.09091	0	0	0	0.07692	0.875	0	0.5	0	1	0.22222	0	0	0	0.33333	0	0	0	0.12048	0	0.13415	0	1	0.5	0	1	0.00064	1	1	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2180
2912	0	0	0	0.27273	0	0	0	0.02564	0	0	0.5	0	0	0	0	0	0	0.66667	0.5	0	0	0.01205	0	0.02439	0	0	0.5	0	1	0.00055	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2178
2913	0	0	0	0.09091	0	0	0	0	0.125	0	0.5	0	0	0.11111	0	0.1875	0	0.66667	0.5	0	0	0.03614	0	0.04878	0	1	0	0	1	0.00014	1	0.5	0	0.13043	0.17857	0.07692	0.08	0	0.76676	0.02314	0.06918	0.03804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064	0.0064	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2229
2914	0	0.5	0	0.45455	0	0	0	0.05128	0.125	0	0.5	0	0.5	0	0	0.5	0	0.33333	0	0	0	0.15663	0	0.17073	0	0	0	0	1	0.00063	1	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2180
2915	0	0	0	0	0	0	0	0.02564	0	0	0.5	0	0	0	0	0.0625	0	0.33333	0	0	0	0	0	0	0	1	0	0	1	0.00055	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2178
2916	0	0	0	0.09091	0	0	0	0.07692	0.875	0	0.5	0	1	0.22222	0	0	0	0.33333	0	0	0	0.12048	0	0.13415	0	1	0.5	0	1	0.00064	1	1	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2180
2917	0	0	0	0.09091	0	0	0	0.05128	1	0	0.5	0	1	0.55556	0	0	0	0.33333	0	0	0	0.18072	0	0.19512	0	1	0	0	1	0.00064	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2181
2918	1	0.5	0	0.09091	0	0	0	0.07692	0.625	0	0.5	0	0.5	0.33333	0	0.1875	0	1	0.5	0	0	0.19277	0	0.20732	0	0	0	1	1	0.00084	1	0.5	0	0.08696	0	0	0.04	0	1	0.10797	0.03145	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12606	0.12606	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2225
2919	0	0	0	0.09091	0	0	0	0.05128	0.625	0	0.5	0	0.5	0.33333	0	0	1	0.66667	0.5	0	0	0.12048	0	0.13415	0	0	0.5	0	1	0.00084	1	0.5	0	0.08696	0	0	0.04	0	1	0.10797	0.03145	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12606	0.12606	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2224
292	0	0	0	0	0	0	0	0.41026	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10843	0	0.12195	1	0	0	0	0	0.91267	0	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	227
2920	0	0	0	0	0	0	0	0.05128	0.625	0	0.5	0	0.5	0.33333	0	0	0	1	0.5	0	0	0.10843	0	0.12195	0	0	0.5	0	1	0.00084	1	0.5	0	0.08696	0	0	0.04	0	1	0.10797	0.03145	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12606	0.12606	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2224
2921	0	0.5	0	0.09091	0	0	0	0.05128	0.625	0	0.5	0	0.5	0.33333	0.5	0.125	0	1	0.5	0	0	0.16867	0	0.18293	0	0	0	1	1	0.00084	1	0.5	0	0.08696	0	0	0.04	0	1	0.10797	0.03145	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12606	0.12606	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2224
2922	0	0.5	0	0.09091	0	0	0	0.05128	0.75	0	0.5	0	0.5	0.44444	0.5	0.125	0	1	0.5	0	0	0.19277	0	0.20732	0	0	0	1	1	0.00084	1	0.5	0	0.08696	0	0	0.04	0	1	0.10797	0.03145	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12606	0.12606	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2224
2923	0	0	0	0.27273	0	0	0	0.05128	0.125	0	0.5	0	0.5	0.11111	0.5	0.1875	0	0.33333	0	0	0	0.08434	0	0.09756	0	0	0	1	1	0.00063	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2180
2924	0	0	0	0.27273	0	0	0	0.02564	0.25	0	0.5	0	0	0	0	0	0	0.66667	0.5	0	0	0.03614	0	0.04878	0	1	0.5	0	1	0.00045	1	1	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2176
2926	0	0	0	0.27273	0	0	0	0.02564	0.25	0	0.5	0	0	0	0	0	0	0.66667	0.5	0	0	0.03614	0	0.04878	0	1	0.5	0	1	0.00045	1	1	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2176
2927	0	0.5	0	0.18182	0	0	0	0.05128	0.625	0	0.5	0	0.5	0.33333	1	0.1875	1	0.66667	0.5	0	0	0.20482	0	0.21951	0	0	0	1	1	0.00084	1	0.5	0	0.08696	0	0	0.04	0	1	0.10797	0.03145	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12606	0.12606	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2224
2928	0	0.5	0	0.09091	0	0	0	0.05128	0.625	0	0.5	0	0.5	0.33333	0.5	0.125	0	1	0.5	0	0	0.16867	0	0.18293	0	0	0	1	1	0.00084	1	0.5	0	0.08696	0	0	0.04	0	1	0.10797	0.03145	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12606	0.12606	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2224
2929	0	0	0	0	0	0	0	0.05128	0.625	0	0.5	0	0.5	0.33333	0	0	0	1	0.5	0	0	0.10843	0	0.12195	0	0	0.5	0	1	0.00084	1	0.5	0	0.08696	0	0	0.04	0	1	0.10797	0.03145	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12606	0.12606	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2224
293	0	0	0	0	0	0	0	0.28205	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04819	0	0.06098	1	0	0	0	0	0.91267	0	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	227
2930	0	0	0	0.09091	0	0	0	0.07692	0.875	0	0.5	0	1	0.11111	0	0	0	0.66667	0	0	0	0.13253	0	0.14634	0	1	0	0	1	0.00064	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2179
2931	0	0	0.25	0	0	0	0	0.02564	0.25	0	0.5	0	0.5	0.11111	0	0.25	0	0.33333	0	0	0	0.06024	0.2	0.06098	0	0	0	1	1	0.00048	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2179
2932	0	0	0.25	0	0	0	0	0.02564	0.25	0	0.5	0	0.5	0.11111	0	0.25	0	0.33333	0	0	0	0.06024	0.2	0.06098	0	0	0	1	1	0.00048	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2179
2933	0	0.5	0	0.09091	0	0	0	0.05128	0.625	0	0.5	0	0.5	0.33333	0.5	0.125	1	1	0.5	0	0	0.18072	0	0.19512	0	0	0	1	1	0.00084	1	0.5	0	0.08696	0	0	0.04	0	1	0.10797	0.03145	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12606	0.12606	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2224
2934	0	0	0	0.09091	0	0	0	0.02564	0.625	0	0.5	0	1	0.22222	0	0	0	0.33333	0	0	0	0.07229	0	0.08537	0	1	0.5	0	1	0.00064	1	1	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2179
2935	0	0.5	0	0.09091	0	0	0	0.05128	0.625	0	0.5	0	0.5	0.22222	0.5	0.0625	0	1	0.5	0	0	0.14458	0	0.15854	0	0	0	1	1	0.00084	1	0.5	0	0.08696	0	0	0.04	0	1	0.10797	0.03145	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12606	0.12606	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2221
2936	0	0	0	0.09091	0	0	0	0.02564	0.625	0	0.5	0	1	0.22222	0	0	0	0.33333	0	0	0	0.07229	0	0.08537	0	1	0.5	0	1	0.00064	1	1	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2177
2937	0	0	0	0.72727	0	0	0	0.02564	0.75	0	0.5	0	1	0.55556	0.5	0.8125	0	0.66667	0.5	0	0	0.40964	0	0.42683	0	0	0	1	1	0.0005	1	0.5	0	0	0	0	0	0	0	0	0	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1707
2938	0	0	0	0.09091	0	0	0	0.02564	0.625	0	0.5	0	1	0.22222	0	0	0	0.33333	0	0	0	0.07229	0	0.08537	0	1	0.5	0	1	0.00064	1	1	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2177
2939	0	0	0	0.09091	0	0	0	0.02564	0.625	0	0.5	0	1	0.22222	0	0	0	0.33333	0	0	0	0.07229	0	0.08537	0	1	0.5	0	1	0.00064	1	1	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2177
294	0	0	0	0	0	0	0	0.84615	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31325	0	0.32927	1	0	0	0	0	0.91267	0	0	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	227
2940	0	0	0	0.09091	0	0	0	0.02564	0	0	0.5	0	0	0	0	0.125	0	0.33333	0	0	0	0	0	0	0	1	0	0	1	0.00055	1	0.5	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2173
2941	0	0	0	0.09091	0	0	0	0.02564	0.625	0	0.5	0	1	0.22222	0	0	0	0.33333	0	0	0	0.07229	0	0.08537	0	1	0.5	0	1	0.00064	1	1	0	0.13043	0.10714	0.15385	0.04	0	0.16035	0.13368	0.20755	0.1413	0.01887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0.12606	0.12606	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2177
2942	0	0	0	0.72727	0	0	0	0.07692	0.875	0	0.5	0	1	0.44444	0	0.75	0	0.66667	0.5	0	0	0.39759	0	0.41463	0	0	0	1	1	0.0005	1	0.5	0	0	0	0	0	0	0	0	0	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1705
