case:concept:name	cluster_label
13405_TRT22	0.0
13405_TRT24	0.1765
13405_TRT7	0.2941
13405_TRT8	0.5882
13406_TRT14	0.7059
13406_TRT21	0.0588
13406_TRT22	0.1765
13407_TRT10	0.5882
13407_TRT14	0.7059
13407_TRT21	0.2941
13407_TRT24	0.1765
13408_TRT14	0.7059
13408_TRT22	0.7059
13408_TRT8	0.2941
13409_TRT16	0.4706
13409_TRT24	0.1765
13409_TRT5	0.5294
13409_TRT8	0.2941
1340_TRT12	0.8824
1340_TRT18	0.2353
1340_TRT20	0.5882
1340_TRT22	0.7059
13410_TRT14	0.7059
13410_TRT22	0.1765
13410_TRT24	0.1765
13410_TRT8	0.2941
13411_TRT20	0.1765
13411_TRT24	0.0588
13412_TRT14	0.0588
13412_TRT21	0.3529
13412_TRT22	0.4706
13412_TRT24	0.0588
13413_TRT14	0.7059
13413_TRT16	0.4706
13413_TRT22	0.7059
13413_TRT24	0.3529
13414_TRT22	0.7059
13414_TRT24	0.0588
13414_TRT8	0.2941
13415_TRT14	0.7059
13415_TRT16	0.4706
13415_TRT20	0.3529
13415_TRT22	0.7059
13415_TRT8	0.2941
13416_TRT16	0.4706
13417_TRT16	0.4706
13417_TRT24	0.1765
13417_TRT8	0.2941
13418_TRT11	0.4706
13418_TRT14	0.7059
13418_TRT18	0.2941
13418_TRT20	0.1765
13418_TRT21	0.0
13418_TRT22	0.7059
13418_TRT24	0.2941
13418_TRT8	0.5882
13419_TRT21	0.4706
13419_TRT22	0.7059
13419_TRT6	0.2941
13419_TRT8	0.4706
1341_TRT11	0.5882
1341_TRT12	0.8824
1341_TRT14	0.0
1341_TRT15	0.1765
1341_TRT18	0.2353
1341_TRT20	0.5882
1341_TRT21	0.5882
1341_TRT22	0.7059
1341_TRT8	0.5882
13420_TRT14	0.7059
13421_TRT14	0.0588
13421_TRT20	0.2941
13421_TRT22	0.7059
13421_TRT8	0.1765
13422_TRT14	0.7059
13422_TRT20	0.4706
13422_TRT22	0.7059
13422_TRT24	0.1765
13423_TRT14	0.7059
13423_TRT18	0.0
13423_TRT20	0.4706
13423_TRT21	0.2941
13423_TRT22	0.7059
13423_TRT24	0.2941
13423_TRT6	0.4706
13423_TRT8	0.4706
13424_TRT10	0.8824
13424_TRT14	0.7059
13424_TRT20	0.4706
13424_TRT8	0.4706
13425_TRT11	0.4706
13425_TRT14	0.7059
13425_TRT20	0.4706
13425_TRT5	0.5294
13425_TRT6	0.2941
13425_TRT8	0.2941
13426_TRT10	0.5882
13426_TRT14	0.7059
13426_TRT18	0.7059
13426_TRT22	0.7059
13427_TRT14	0.7059
13427_TRT16	0.4706
13427_TRT21	0.2941
13427_TRT22	0.7059
13427_TRT8	0.4706
13428_TRT14	0.7059
13428_TRT18	0.3529
13428_TRT21	0.2941
13428_TRT24	0.3529
13429_TRT18	0.2941
1342_TRT12	0.8824
1342_TRT15	0.0588
1342_TRT20	0.5882
1342_TRT21	0.5882
1342_TRT22	0.7059
1342_TRT4	0.0588
13430_TRT14	0.7059
13430_TRT16	0.4706
13430_TRT22	0.2941
13430_TRT8	0.2941
13431_TRT24	0.1765
13431_TRT8	0.2941
13432_TRT14	0.7059
13432_TRT18	0.7059
13432_TRT22	0.4706
13433_TRT14	0.7059
13433_TRT18	0.1765
13433_TRT21	0.2941
13433_TRT22	0.4706
13433_TRT24	0.3529
13434_TRT16	0.4706
13434_TRT20	0.0
13434_TRT24	0.3529
13434_TRT8	0.1765
13435_TRT18	0.1765
13435_TRT20	0.0
13435_TRT24	0.0
13435_TRT8	0.1765
13436_TRT16	0.4706
13436_TRT20	0.0
13436_TRT24	0.3529
13436_TRT8	0.2941
13437_TRT14	0.7059
13437_TRT7	0.1176
13438_TRT14	0.7059
13438_TRT18	0.1765
13438_TRT22	0.7059
13438_TRT24	0.1765
13439_TRT22	0.7059
13439_TRT24	0.3529
13439_TRT8	0.2941
1343_TRT12	0.8824
1343_TRT20	0.5882
1343_TRT22	0.7059
1343_TRT8	0.5882
13440_TRT18	0.4706
13440_TRT24	0.4706
13440_TRT8	0.4706
13441_TRT14	0.7059
13441_TRT18	0.0
13441_TRT24	0.4706
13442_TRT14	0.7647
13442_TRT24	0.1765
13442_TRT8	0.1765
13443_TRT14	0.7059
13443_TRT18	0.3529
13443_TRT21	0.3529
13443_TRT22	0.2941
13443_TRT24	0.1765
13443_TRT8	0.4706
13444_TRT10	0.8824
13444_TRT14	0.7059
13444_TRT8	0.4706
13445_TRT14	0.7059
13445_TRT18	0.1765
13445_TRT22	0.4706
13446_TRT10	0.0588
13446_TRT14	0.7059
13446_TRT8	0.0588
13447_TRT14	0.7059
13447_TRT22	0.2941
13447_TRT6	0.1765
13447_TRT7	0.0
13448_TRT14	0.7059
13449_TRT14	0.7059
13449_TRT16	0.4706
1344_TRT12	0.8824
1344_TRT20	0.5882
1344_TRT21	0.8235
1344_TRT22	0.7059
1344_TRT8	0.5882
13450_TRT14	0.7059
13450_TRT22	0.2941
13451_TRT14	0.7059
13451_TRT22	0.2941
13451_TRT8	0.1765
13452_TRT14	0.7059
13452_TRT18	0.3529
13452_TRT22	0.2941
13453_TRT21	0.0588
13453_TRT22	0.7059
13454_TRT14	0.7059
13454_TRT8	0.4706
13455_TRT11	0.0
13455_TRT21	0.2941
13455_TRT24	0.4706
13456_TRT11	0.4706
13456_TRT8	0.5882
13457_TRT14	0.7059
13457_TRT24	0.4706
13457_TRT6	0.2941
13457_TRT8	0.1176
13458_TRT14	0.7059
13458_TRT22	0.2941
13458_TRT24	0.0588
13459_TRT14	0.7647
13459_TRT18	0.2941
13459_TRT6	0.0
13459_TRT7	0.1176
1345_TRT1	0.2941
1345_TRT11	0.3529
1345_TRT12	0.6471
1345_TRT15	0.0588
1345_TRT20	0.5882
1345_TRT21	0.5882
13460_TRT14	0.7059
13460_TRT21	0.2941
13460_TRT22	0.2941
13460_TRT8	0.1765
13461_TRT14	0.7059
13461_TRT18	0.2941
13461_TRT24	0.3529
13462_TRT14	0.7059
13462_TRT22	0.2941
13463_TRT24	0.1765
13463_TRT7	0.7059
13464_TRT11	0.4706
13464_TRT21	0.4706
13464_TRT24	0.3529
13464_TRT8	0.2941
13465_TRT24	0.1765
13465_TRT8	0.2941
13466_TRT10	0.5882
13466_TRT11	0.4706
13466_TRT16	0.4706
13467_TRT11	0.2941
13467_TRT14	0.7059
13467_TRT18	0.0588
13467_TRT22	0.7059
13467_TRT24	0.3529
13467_TRT8	0.2941
13468_TRT16	0.4706
13468_TRT22	0.7059
13468_TRT24	0.1765
13468_TRT8	0.4706
13469_TRT16	0.4706
13469_TRT18	0.2941
13469_TRT22	0.7059
1346_TRT11	0.5882
1346_TRT12	0.6471
1346_TRT15	0.2941
1346_TRT20	0.5882
1346_TRT8	0.7059
13470_TRT10	0.8824
13470_TRT11	0.2941
13470_TRT14	0.7059
13470_TRT16	0.4706
13470_TRT18	0.2941
13470_TRT24	0.1765
13470_TRT8	0.3529
13471_TRT16	0.4706
13471_TRT18	0.2941
13471_TRT24	0.0588
13471_TRT6	0.1765
13471_TRT8	0.4706
13472_TRT14	0.7059
13472_TRT18	0.0588
13472_TRT22	0.4706
13472_TRT24	0.3529
13473_TRT22	0.3529
13473_TRT24	0.3529
13473_TRT6	0.0588
13474_TRT14	0.7059
13474_TRT16	0.4706
13474_TRT18	0.1765
13474_TRT21	0.2941
13474_TRT22	0.7059
13474_TRT24	0.3529
13474_TRT8	0.4706
13475_TRT14	0.7059
13475_TRT20	0.1765
13475_TRT22	0.7059
13475_TRT8	0.5882
13476_TRT20	0.3529
13476_TRT22	0.7059
13476_TRT24	0.4706
13476_TRT8	0.5882
13477_TRT14	0.7059
13477_TRT20	0.3529
13477_TRT21	0.2941
13477_TRT24	0.0588
13477_TRT8	0.3529
13478_TRT22	0.7059
13478_TRT24	0.0588
13478_TRT8	0.5882
13479_TRT14	0.7059
13479_TRT18	0.0588
13479_TRT22	0.7059
13479_TRT24	0.3529
13479_TRT8	0.4706
1347_TRT12	0.8824
1347_TRT14	0.4706
1347_TRT15	0.1765
1347_TRT18	0.0
1347_TRT22	0.7059
13480_TRT14	0.7059
13480_TRT22	0.7059
13480_TRT24	0.3529
13480_TRT8	0.3529
13481_TRT21	0.3529
13481_TRT22	0.2941
13482_TRT21	0.1765
13482_TRT8	0.4706
13483_TRT14	0.7059
13483_TRT21	0.4706
13483_TRT22	0.7059
13483_TRT24	0.1765
13483_TRT8	0.3529
13484_TRT14	0.7059
13484_TRT21	0.3529
13484_TRT22	0.7059
13484_TRT24	0.1765
13484_TRT7	0.2353
13485_TRT21	0.4706
13485_TRT22	0.7059
13485_TRT24	0.3529
13485_TRT8	0.3529
13486_TRT14	0.7647
13486_TRT20	0.1765
13486_TRT21	0.3529
13486_TRT24	0.1765
13487_TRT16	0.5882
13487_TRT21	0.3529
13487_TRT22	0.7059
13487_TRT24	0.1765
13487_TRT7	0.2941
13488_TRT14	0.7059
13488_TRT21	0.0
13488_TRT6	0.4706
13488_TRT8	0.4706
13489_TRT14	0.7059
13489_TRT21	0.1765
1348_TRT11	0.1765
1348_TRT15	0.0
1348_TRT8	0.5882
13490_TRT14	0.7059
13490_TRT20	0.2941
13490_TRT21	0.0
13490_TRT22	0.7059
13491_TRT11	0.1765
13491_TRT21	0.3529
13491_TRT8	0.2941
13492_TRT14	0.7059
13492_TRT21	0.2941
13493_TRT14	0.7059
13493_TRT21	0.0
13493_TRT22	0.2941
13493_TRT24	0.3529
13493_TRT6	0.2941
13494_TRT22	0.7059
13495_TRT18	0.1765
13496_TRT14	0.7059
13496_TRT18	0.1176
13496_TRT21	0.1765
13496_TRT22	0.7059
13496_TRT24	0.0
13497_TRT10	0.5882
13497_TRT11	0.4706
13497_TRT14	0.7059
13497_TRT21	0.1765
13497_TRT22	0.7059
13497_TRT24	0.3529
13497_TRT8	0.5882
13498_TRT14	0.7647
13498_TRT22	0.7059
13498_TRT24	0.1765
13499_TRT22	0.2941
13499_TRT8	0.1765
1349_TRT11	0.5882
1349_TRT15	0.1765
1349_TRT20	0.5882
1349_TRT21	0.5882
1349_TRT8	0.7059
134_TRT20	0.5882
134_TRT22	0.7059
13500_TRT14	0.7059
13500_TRT16	0.4706
13500_TRT18	0.3529
13500_TRT6	0.2941
13500_TRT8	0.5882
13501_TRT10	0.5882
13501_TRT14	0.7059
13501_TRT21	0.2941
13501_TRT24	0.1765
13501_TRT8	0.5882
13502_TRT14	0.7059
13502_TRT22	0.2941
13502_TRT24	0.0588
13503_TRT24	0.3529
13504_TRT14	0.7059
13504_TRT24	0.5882
13505_TRT14	0.7059
13505_TRT18	0.1765
13505_TRT24	0.0588
13506_TRT20	0.0
13506_TRT24	0.1765
13507_TRT22	0.1765
13508_TRT14	0.7059
13508_TRT21	0.0588
13508_TRT7	0.2941
13509_TRT20	0.1765
13509_TRT24	0.1765
13509_TRT8	0.2941
1350_TRT11	0.1765
1350_TRT21	0.8235
1350_TRT22	0.7059
1350_TRT8	0.7059
13510_TRT10	0.5882
13510_TRT14	0.7647
13510_TRT22	0.7059
13510_TRT24	0.3529
13511_TRT22	0.2941
13511_TRT24	0.1765
13512_TRT14	0.7059
13512_TRT18	0.1765
13512_TRT22	0.2941
13512_TRT24	0.3529
13513_TRT14	0.7059
13513_TRT22	0.2941
13514_TRT14	0.7059
13514_TRT24	0.3529
13514_TRT8	0.1765
13515_TRT20	0.0588
13515_TRT21	0.1765
13515_TRT24	0.3529
13515_TRT7	0.2353
13516_TRT22	0.2941
13516_TRT24	0.3529
13516_TRT8	0.5882
13517_TRT14	0.7059
13517_TRT18	0.0588
13517_TRT20	0.1765
13517_TRT21	0.1765
13517_TRT8	0.5882
13518_TRT21	0.3529
13518_TRT24	0.3529
13518_TRT8	0.3529
13519_TRT14	0.7059
13519_TRT18	0.0
13519_TRT21	0.1765
13519_TRT22	0.4706
13519_TRT24	0.1765
13519_TRT8	0.3529
1351_TRT10	0.3529
1351_TRT15	0.2941
1351_TRT20	0.5882
1351_TRT21	0.8235
1351_TRT9	0.4118
13520_TRT14	0.7059
13520_TRT24	0.3529
13520_TRT7	0.2941
13520_TRT8	0.3529
13521_TRT14	0.7059
13521_TRT21	0.0588
13521_TRT22	0.2941
13521_TRT24	0.3529
13521_TRT8	0.3529
13522_TRT10	0.8824
13522_TRT14	0.7059
13522_TRT18	0.0
13522_TRT21	0.0
13522_TRT24	0.3529
13522_TRT8	0.3529
13523_TRT14	0.3529
13523_TRT21	0.2941
13523_TRT22	0.0
13523_TRT24	0.1765
13523_TRT7	0.1176
13523_TRT8	0.5882
13524_TRT18	0.3529
13524_TRT21	0.2941
13524_TRT22	0.2941
13524_TRT24	0.3529
13525_TRT14	0.7059
13526_TRT14	0.7059
13526_TRT21	0.2941
13526_TRT22	0.7059
13526_TRT8	0.2941
13527_TRT14	0.7059
13527_TRT22	0.7059
13527_TRT24	0.3529
13527_TRT8	0.2941
13528_TRT18	0.0588
13528_TRT21	0.2941
13528_TRT22	0.7059
13528_TRT24	0.4706
13528_TRT8	0.4706
13529_TRT14	0.7647
13529_TRT22	0.2941
13529_TRT24	0.5882
1352_TRT1	0.1765
1352_TRT11	0.1765
1352_TRT15	0.0
1352_TRT20	0.5882
1352_TRT22	0.7059
1352_TRT7	0.2941
13530_TRT18	0.3529
13530_TRT21	0.2941
13530_TRT24	0.3529
13530_TRT7	0.1176
13531_TRT16	0.4706
13531_TRT18	0.1765
13531_TRT21	0.2941
13531_TRT22	0.1765
13531_TRT24	0.0588
13531_TRT7	0.2353
13531_TRT8	0.2941
13532_TRT21	0.2941
13532_TRT22	0.0588
13532_TRT24	0.3529
13532_TRT6	0.2941
13532_TRT8	0.2941
13533_TRT16	0.4706
13533_TRT18	0.0588
13533_TRT21	0.0588
13533_TRT24	0.3529
13534_TRT10	0.8824
13534_TRT21	0.0
13534_TRT22	0.7059
13534_TRT24	0.3529
13534_TRT6	0.1765
13534_TRT8	0.0
13535_TRT18	0.0
13535_TRT21	0.0588
13535_TRT22	0.7059
13536_TRT14	0.7059
13536_TRT24	0.3529
13537_TRT14	0.7059
13537_TRT21	0.3529
13537_TRT22	0.7059
13537_TRT24	0.1765
13537_TRT8	0.2941
13538_TRT14	0.7059
13538_TRT24	0.0588
13538_TRT8	0.2941
13539_TRT18	0.1765
13539_TRT21	0.0
13539_TRT24	0.1765
13539_TRT8	0.5882
1353_TRT11	0.5882
1353_TRT12	0.8824
1353_TRT15	0.3529
1353_TRT18	0.2353
1353_TRT20	0.5882
1353_TRT21	0.8235
1353_TRT22	0.7059
13540_TRT24	0.1765
13541_TRT14	0.7059
13541_TRT6	0.2941
13541_TRT7	0.2941
13541_TRT8	0.5882
13542_TRT24	0.1765
13542_TRT7	0.1765
13542_TRT8	0.4706
13543_TRT18	0.0588
13544_TRT14	0.7059
13544_TRT21	0.0
13544_TRT22	0.2941
13544_TRT24	0.1765
13544_TRT6	0.0
13545_TRT14	0.7059
13545_TRT21	0.1765
13545_TRT22	0.1765
13545_TRT24	0.3529
13545_TRT7	0.0588
13546_TRT14	0.7059
13546_TRT24	0.3529
13546_TRT8	0.2941
13547_TRT22	0.7059
13548_TRT24	0.3529
13548_TRT8	0.3529
13549_TRT18	0.0
13549_TRT22	0.1765
1354_TRT12	0.8824
1354_TRT15	0.1765
1354_TRT20	0.5882
1354_TRT21	0.5882
1354_TRT22	0.7059
13550_TRT14	0.7059
13550_TRT18	0.1765
13550_TRT22	0.2941
13550_TRT24	0.3529
13551_TRT14	0.7059
13551_TRT16	0.4706
13551_TRT22	0.1765
13551_TRT24	0.3529
13551_TRT8	0.2941
13552_TRT10	0.8824
13552_TRT14	0.7059
13552_TRT16	0.4706
13553_TRT14	0.7059
13553_TRT24	0.1765
13554_TRT14	0.7059
13554_TRT18	0.2941
13554_TRT22	0.1765
13554_TRT24	0.3529
13555_TRT14	0.7059
13555_TRT18	0.3529
13555_TRT22	0.3529
13555_TRT24	0.2941
13555_TRT8	0.4706
13556_TRT21	0.1765
13556_TRT22	0.7059
13557_TRT10	0.6471
13557_TRT18	0.0
13557_TRT21	0.3529
13558_TRT14	0.7059
13558_TRT16	0.4706
13558_TRT22	0.7059
13558_TRT24	0.1765
13559_TRT10	0.6471
13559_TRT14	0.7059
13559_TRT22	0.7059
13559_TRT24	0.3529
13559_TRT6	0.2941
13559_TRT8	0.4706
1355_TRT1	0.0588
1355_TRT12	1.0
1355_TRT15	0.3529
1355_TRT20	0.5882
1355_TRT21	0.8235
1355_TRT24	0.0
1355_TRT8	0.7059
13560_TRT11	0.2941
13560_TRT18	0.1765
13560_TRT24	0.3529
13560_TRT6	0.4706
13561_TRT14	0.7059
13561_TRT18	0.1765
13561_TRT21	0.2941
13561_TRT22	0.0
13561_TRT24	0.3529
13562_TRT14	0.7059
13562_TRT18	0.1765
13562_TRT21	0.4706
13563_TRT14	0.7059
13563_TRT18	0.1765
13563_TRT21	0.2941
13563_TRT22	0.7059
13563_TRT24	0.3529
13564_TRT21	0.2941
13564_TRT22	0.7059
13564_TRT24	0.1765
13565_TRT24	0.1765
13566_TRT14	0.7059
13566_TRT22	0.0
13566_TRT24	0.3529
13566_TRT7	0.2941
13567_TRT14	0.7059
13567_TRT22	0.7059
13567_TRT6	0.2941
13567_TRT8	0.2941
13568_TRT14	0.7059
13568_TRT21	0.2941
13568_TRT22	0.7059
13568_TRT24	0.3529
13569_TRT21	0.2941
13569_TRT22	0.7059
13569_TRT24	0.1765
13569_TRT8	0.4706
1356_TRT11	0.0
1356_TRT12	1.0
1356_TRT15	0.3529
1356_TRT20	0.5882
1356_TRT21	0.5882
1356_TRT22	0.7059
13570_TRT14	0.7059
13570_TRT18	0.0588
13570_TRT24	0.1765
13571_TRT16	0.5882
13571_TRT18	0.1765
13571_TRT22	0.7059
13571_TRT24	0.1765
13571_TRT8	0.2941
13572_TRT14	0.7059
13572_TRT22	0.7059
13572_TRT8	0.4706
13573_TRT14	0.7059
13573_TRT18	0.1765
13573_TRT22	0.1765
13573_TRT24	0.3529
13573_TRT6	0.2941
13574_TRT18	0.1765
13574_TRT21	0.7059
13575_TRT14	0.7059
13575_TRT18	0.0
13575_TRT24	0.1765
13575_TRT8	0.4706
13576_TRT14	0.7059
13576_TRT21	0.0588
13577_TRT10	0.6471
13577_TRT22	0.2941
13577_TRT24	0.3529
13578_TRT24	0.1765
13579_TRT14	0.7059
13579_TRT18	0.1765
13579_TRT22	0.0588
13579_TRT6	0.2941
13579_TRT8	0.2941
1357_TRT12	1.0
1357_TRT20	0.5882
1357_TRT21	0.5882
1357_TRT22	0.7059
13580_TRT14	0.7059
13580_TRT18	0.0588
13580_TRT22	0.7059
13581_TRT14	0.7059
13581_TRT16	0.4706
13581_TRT18	0.0588
13581_TRT22	0.7059
13581_TRT24	0.1765
13581_TRT8	0.4706
13582_TRT14	0.7059
13582_TRT22	0.7059
13582_TRT8	0.2941
13583_TRT14	0.7059
13584_TRT10	0.5882
13584_TRT22	0.7059
13584_TRT24	0.0
13584_TRT6	0.3529
13584_TRT8	0.4706
13585_TRT18	0.3529
13585_TRT24	0.1765
13585_TRT8	0.2941
13586_TRT14	0.7059
13586_TRT22	0.0
13586_TRT24	0.1765
13586_TRT8	0.4706
13587_TRT18	0.1765
13587_TRT21	0.2941
13587_TRT22	0.2941
13587_TRT24	0.1765
13588_TRT22	0.3529
13589_TRT14	0.0588
13589_TRT24	0.1765
13589_TRT8	0.3529
1358_TRT11	0.0
1358_TRT12	0.8824
1358_TRT18	0.1176
1358_TRT20	0.5882
1358_TRT21	0.5882
1358_TRT4	0.7647
1358_TRT8	0.7059
13590_TRT24	0.1765
13591_TRT14	0.7059
13591_TRT21	0.2941
13591_TRT22	0.2941
13591_TRT6	0.2941
13592_TRT16	0.4706
13592_TRT22	0.2941
13592_TRT24	0.1765
13593_TRT21	0.0588
13593_TRT22	0.2941
13593_TRT24	0.1765
13593_TRT8	0.5882
13594_TRT16	0.4706
13594_TRT22	0.2941
13594_TRT6	0.2941
13594_TRT7	0.1176
13595_TRT18	0.0588
13595_TRT21	0.2941
13595_TRT24	0.3529
13596_TRT14	0.7059
13596_TRT24	0.1765
13596_TRT6	0.2941
13597_TRT16	0.4706
13597_TRT18	0.0588
13597_TRT24	0.1765
13598_TRT14	0.7059
13598_TRT24	0.1765
13599_TRT16	0.4706
13599_TRT18	0.3529
13599_TRT21	0.4706
13599_TRT22	0.3529
13599_TRT24	0.1765
13599_TRT8	0.1765
1359_TRT12	0.8824
1359_TRT15	0.3529
1359_TRT20	0.5882
1359_TRT21	0.5882
1359_TRT7	0.2941
135_TRT13	0.2353
135_TRT20	0.5882
135_TRT21	0.5882
13600_TRT14	0.7059
13600_TRT18	0.0
13600_TRT24	0.1765
13600_TRT7	0.0
13600_TRT8	0.4706
13601_TRT14	0.7059
13601_TRT18	0.0588
13601_TRT24	0.0
13601_TRT8	0.2941
13602_TRT11	0.2941
13602_TRT22	0.7059
13603_TRT10	0.5882
13603_TRT14	0.7059
13603_TRT18	0.1765
13603_TRT21	0.2941
13603_TRT22	0.2941
13604_TRT10	0.5882
13604_TRT14	0.7059
13604_TRT24	0.1765
13606_TRT10	0.6471
13606_TRT18	0.4706
13606_TRT21	0.2941
13606_TRT22	0.7059
13606_TRT24	0.1765
13606_TRT5	0.5294
13606_TRT8	0.2941
13607_TRT18	0.0588
13607_TRT22	0.7059
13607_TRT24	0.1765
13607_TRT8	0.2941
13608_TRT14	0.7059
13608_TRT21	0.4706
13608_TRT22	0.7059
13608_TRT24	0.1765
13608_TRT8	0.2941
13609_TRT10	0.2353
13609_TRT22	0.7059
13609_TRT24	0.1765
1360_TRT22	0.7059
1360_TRT24	0.1176
13610_TRT18	0.0588
13610_TRT22	0.7059
13610_TRT24	0.3529
13610_TRT7	0.2353
13611_TRT21	0.1765
13611_TRT22	0.7059
13611_TRT24	0.1765
13611_TRT8	0.1765
13612_TRT18	0.0
13612_TRT21	0.1765
13612_TRT22	0.7059
13612_TRT24	0.1765
13612_TRT6	0.2941
13613_TRT21	0.1765
13613_TRT22	0.2941
13613_TRT24	0.1765
13613_TRT8	0.2941
13614_TRT18	0.3529
13614_TRT21	0.1765
13614_TRT22	0.1765
13614_TRT24	0.1765
13615_TRT16	0.4706
13615_TRT18	0.0
13615_TRT21	0.1765
13615_TRT24	0.1765
13615_TRT6	0.2941
13616_TRT18	0.1765
13616_TRT21	0.1765
13616_TRT24	0.3529
13616_TRT8	0.4706
13617_TRT21	0.1765
13617_TRT24	0.1765
13617_TRT8	0.0
13618_TRT18	0.1765
13618_TRT21	0.1765
13618_TRT24	0.1765
13618_TRT4	0.7647
13619_TRT24	0.1765
1361_TRT11	0.0
1361_TRT15	0.2941
1361_TRT20	0.5882
1361_TRT21	0.8235
1361_TRT22	0.7059
1361_TRT24	0.2941
13620_TRT21	0.1765
13620_TRT22	0.2941
13620_TRT7	0.0588
13621_TRT14	0.7059
13621_TRT21	0.1765
13621_TRT24	0.1765
13621_TRT6	0.1765
13621_TRT8	0.2941
13622_TRT14	0.7059
13622_TRT18	0.3529
13622_TRT21	0.1765
13622_TRT22	0.2941
13622_TRT4	0.7647
13623_TRT22	0.2941
13623_TRT24	0.1765
13623_TRT4	0.7647
13623_TRT8	0.4706
13624_TRT11	0.0588
13624_TRT14	0.4706
13624_TRT22	0.2941
13624_TRT24	0.1765
13624_TRT8	0.4706
13625_TRT18	0.0
13625_TRT8	0.0
13626_TRT21	0.0
13626_TRT22	0.4706
13626_TRT8	0.3529
13627_TRT16	0.5882
13627_TRT18	0.1765
13627_TRT22	0.7059
13627_TRT8	0.4706
13628_TRT21	0.1765
13629_TRT21	0.1765
13629_TRT22	0.7059
13629_TRT24	0.1765
1362_TRT11	0.0
1362_TRT20	0.5882
1362_TRT21	0.8235
1362_TRT22	0.0588
13630_TRT22	0.3529
13630_TRT8	0.1765
13631_TRT18	0.0
13631_TRT21	0.1765
13631_TRT22	0.2941
13631_TRT6	0.4706
13631_TRT8	0.0588
13632_TRT14	0.7059
13632_TRT16	0.4706
13632_TRT18	0.3529
13632_TRT21	0.1765
13632_TRT22	0.2941
13632_TRT24	0.1176
13632_TRT8	0.3529
13633_TRT14	0.0588
13633_TRT22	0.1765
13633_TRT24	0.1765
13633_TRT8	0.2941
13634_TRT14	0.7059
13634_TRT22	0.2941
13634_TRT8	0.5882
13635_TRT11	0.0588
13635_TRT21	0.1765
13635_TRT22	0.1765
13635_TRT24	0.1765
13635_TRT8	0.3529
13636_TRT18	0.0588
13636_TRT21	0.1765
13636_TRT24	0.1765
13637_TRT14	0.0588
13637_TRT22	0.2941
13637_TRT24	0.1765
13637_TRT8	0.1765
13638_TRT22	0.3529
13638_TRT24	0.1765
13639_TRT16	0.4706
13639_TRT21	0.1765
13639_TRT22	0.7059
13639_TRT24	0.1765
13639_TRT7	0.0588
13639_TRT8	0.1765
1363_TRT11	0.1765
1363_TRT15	0.3529
1363_TRT20	0.5882
1363_TRT21	0.8235
1363_TRT24	0.1176
13640_TRT16	0.4706
13641_TRT21	0.1765
13642_TRT21	0.1765
13642_TRT22	0.7059
13642_TRT24	0.1765
13643_TRT16	0.4706
13643_TRT21	0.1765
13643_TRT22	0.7059
13643_TRT24	0.1765
13643_TRT6	0.2941
13644_TRT14	0.7059
13644_TRT21	0.1765
13644_TRT22	0.7059
13644_TRT24	0.1765
13644_TRT8	0.1765
13645_TRT14	0.7059
13645_TRT18	0.1765
13645_TRT21	0.1765
13645_TRT22	0.7059
13645_TRT24	0.3529
13645_TRT8	0.3529
13646_TRT22	0.7059
13646_TRT24	0.1765
13646_TRT6	0.4706
13646_TRT8	0.5882
13647_TRT21	0.1765
13647_TRT22	0.7059
13647_TRT24	0.1765
13647_TRT8	0.4706
13648_TRT14	0.7059
13648_TRT18	0.0
13648_TRT21	0.1765
13648_TRT22	0.7059
13648_TRT24	0.1765
13648_TRT8	0.3529
13649_TRT11	0.4706
13649_TRT14	0.7059
13649_TRT22	0.7059
13649_TRT24	0.3529
1364_TRT11	0.5882
1364_TRT12	0.8824
1364_TRT15	0.2941
1364_TRT20	0.5882
1364_TRT24	0.3529
1364_TRT8	0.5882
13650_TRT14	0.7059
13650_TRT21	0.1765
13650_TRT8	0.5882
13651_TRT14	0.7059
13651_TRT21	0.1765
13651_TRT24	0.1765
13651_TRT8	0.1765
13652_TRT14	0.7059
13652_TRT24	0.1765
13652_TRT8	0.0588
13653_TRT14	0.7059
13653_TRT18	0.0
13653_TRT21	0.1765
13653_TRT22	0.7059
13653_TRT24	0.1765
13653_TRT8	0.0588
13654_TRT14	0.7059
13654_TRT18	0.1765
13654_TRT22	0.7059
13654_TRT4	0.0588
13654_TRT8	0.5882
13655_TRT18	0.1765
13655_TRT22	0.0588
13655_TRT6	0.2941
13656_TRT14	0.7059
13656_TRT18	0.0
13656_TRT21	0.1765
13656_TRT24	0.1765
13657_TRT14	0.7059
13657_TRT18	0.0
13657_TRT21	0.1765
13657_TRT22	0.0588
13657_TRT24	0.1765
13658_TRT14	0.7059
13658_TRT18	0.0
13658_TRT21	0.1765
13659_TRT21	0.1765
13659_TRT22	0.1765
13659_TRT24	0.2941
13659_TRT7	0.0588
1365_TRT11	0.0
1365_TRT12	0.8824
1365_TRT15	0.3529
1365_TRT20	0.5882
1365_TRT21	0.8235
1365_TRT8	0.5882
13660_TRT18	0.0588
13660_TRT21	0.1765
13660_TRT22	0.1765
13661_TRT14	0.7059
13661_TRT22	0.0588
13661_TRT8	0.5882
13662_TRT14	0.7059
13662_TRT22	0.2941
13663_TRT14	0.7059
13663_TRT21	0.1765
13663_TRT22	0.7059
13663_TRT6	0.2941
13663_TRT8	0.0
13664_TRT11	0.4706
13664_TRT14	0.7059
13664_TRT22	0.1765
13664_TRT24	0.1765
