Justiça	Tribunal	UF	Tipo de unidade	Classificação da unidade	case:court:code	Unidade Judiciária	Município sede	Estoque	Taxa de congestionamento líquida	Taxa de congestionamento total
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10634	VARA JUIZADO ESP. CIVEL CRIM. DE SAO ROQUE	SAO ROQUE	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10916	JUIZADO ESPECIAL CIVEL CRIM. DE SAO SEBASTIAO	SAO SEBASTIAO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10477	01 VARA JUIZADO ESPECIAL CIVEL DE VILA PRUDENTE	SAO PAULO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10778	VARA JUIZADO ESP. CIVEL CRIM. DE VINHEDO	VINHEDO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10769	JUIZADO ESPECIAL CIVEL DE VALPARAISO	VALPARAISO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10771	JUIZADO ESPECIAL CIVEL DE VARGEM GRANDE DO SUL	VARGEM GRANDE DO SUL	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10767	VARA JUIZADO ESP. CIVEL CRIM. DE VALINHOS	VALINHOS	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10775	JUIZADO ESPECIAL CIVEL CRIM. DE VARZEA PAULISTA	VARZEA PAULISTA	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10788	VARA JUIZADO ESP. CIVEL CRIM. DE VOTUPORANGA	VOTUPORANGA	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10944	01 VARA JUIZADO ESPECIAL CIVEL DE TATUAPE	SAO PAULO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10724	VARA JUIZADO ESPECIAL CIVEL E CRIMINAL DE TATUI	TATUI	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10720	JUIZADO ESPECIAL CIVEL CRIM. DE TAQUARITUBA	TAQUARITUBA	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10716	JUIZADO ESPECIAL CIVEL CRIM. DE TAQUARITINGA	TAQUARITINGA	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10754	VARA JUIZADO ESPECIAL CIVEL DE TUPA	TUPÃ	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10755	JUIZADO ESPECIAL CIVEL CRIM. DE TUPI PAULISTA	TUPI PAULISTA	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10761	JUIZADO ESPECIAL CIVEL CRIM. DE URANIA	URANIA	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10760	VARA JUIZADO ESP. CIVEL CRIM. DE UBATUBA	UBATUBA	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10947	VARA JUIZADO ESP. CIVEL CRIM. DE TAUBATE	TAUBATE	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10741	JUIZADO ESPECIAL CIVEL CRIM. DE TEODORO SAMPAIO	TEODORO SAMPAIO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10713	JUIZADO ESPECIAL CIVEL CRIM. DE TANABI	TANABI	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10746	JUIZADO ESPECIAL CIVEL CRIM. DE TREMEMBE	TREMEMBE	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10743	JUIZADO ESPECIAL CIVEL CRIM. DE TIETE	TIETE	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10941	JUIZADO ESPECIAL CIVEL - FEITICO DA VILA (CIC SUL) DE SANTO AMARO	SAO PAULO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	59941	JUIZADO ESPECIAL CIVEL CRIM. DE SANTANA DE PARNAIBA	SANTANA DE PARNAIBA	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10253	VARA JUIZADO ESPECIAL CIVEL DE SANTO ANDRE	SANTO ANDRE	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10230	JUIZADO ESPECIAL CIVEL DE SANTO ANASTACIO	SANTO ANASTACIO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10940	01 VARA JUIZADO ESPECIAL CIVEL DE SANTO AMARO	SAO PAULO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	59928	02 VARA JUIZADO ESPECIAL CIVEL DE SANTO AMARO	SAO PAULO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	17579	02 VARA JUIZADO ESPECIAL CIVEL DE SANTANA	SAO PAULO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10218	JUIZADO ESPECIAL CIVEL DE SANTA CRUZ DO RIO PARDO	SANTA CRUZ DO RIO PARDO	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10206	JUIZADO ESPECIAL CIVEL CRIM. DE SANTA ADELIA	SANTA ADELIA	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10213	VARA JUIZADO ESP. CIVEL CRIM. DE SANTA BARBARA D OESTE	SANTA BARBARA D'OESTE	0	0.0	0.0
Justiça Estadual	TJSP	SP	UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU	JE - JUIZADO ESPECIAL;	10215	JUIZADO ESPECIAL CIVEL CRIM. DE SANTA BRANCA	SANTA BRANCA	0	0.0	0.0
