case:concept:name	CLUS_KME	CLUS_AGG	CLUS_ACT
21292_TRT9	0.4474	0.5882	0.5833
21293_TRT15	0.7368	0.9412	1.0
21293_TRT17	0.1842	0.1765	0.4167
21293_TRT8	0.7105	0.3529	0.4167
21293_TRT9	0.4474	0.5882	0.5833
21294_TRT10	0.2895	0.1765	0.3333
21294_TRT15	0.7368	0.9412	1.0
21294_TRT4	0.0526	0.1765	0.0833
21295_TRT10	0.2895	0.1765	0.9167
21295_TRT15	0.7105	1.0	0.1667
21295_TRT8	0.0263	0.0588	0.0833
21296_TRT4	0.1316	0.0588	0.0
21297_TRT10	0.2895	0.1765	0.9167
21297_TRT4	0.5263	0.0	0.25
21298_TRT9	0.6053	0.5294	0.5833
21299_TRT10	0.2895	0.1765	0.0833
21299_TRT4	0.0	0.0	0.0833
21299_TRT8	0.0263	0.1765	0.25
2129_TRT15	0.0	0.0	0.0
212_TRT11	0.0263	0.1765	0.25
212_TRT20	0.7105	0.5882	0.4167
21300_TRT10	0.2895	0.1765	0.4167
21300_TRT2	0.1053	0.0588	0.25
21300_TRT4	0.7105	0.3529	0.0833
21301_TRT10	0.3684	0.5882	0.0833
21301_TRT4	0.3684	0.3529	0.0833
21301_TRT9	0.4474	0.5882	0.5833
21302_TRT4	0.0	0.1765	0.0833
21302_TRT8	0.4211	0.1765	0.4167
21303_TRT4	0.0526	0.3529	0.0833
21304_TRT1	0.3947	0.4706	0.3333
21304_TRT4	0.0526	0.3529	0.0833
21304_TRT8	0.7105	0.3529	0.4167
21305_TRT15	0.7105	0.5882	1.0
21305_TRT4	0.1842	0.3529	0.0833
21305_TRT8	0.0263	0.1765	0.1667
21306_TRT10	0.2895	0.1765	0.9167
21306_TRT15	0.7368	0.9412	1.0
21306_TRT4	0.0789	0.0	0.0
21306_TRT8	0.0263	0.1765	0.0833
21307_TRT10	0.2895	0.1765	0.3333
21307_TRT15	0.7105	0.5882	0.8333
21307_TRT4	0.2632	0.3529	0.0833
21307_TRT8	0.7105	0.3529	0.4167
21307_TRT9	0.7105	0.5882	0.5833
21308_TRT17	0.0263	0.0588	0.25
21308_TRT4	0.0	0.0	0.0833
21308_TRT9	0.7105	0.5882	0.8333
21309_TRT15	0.7632	0.9412	1.0
21309_TRT4	0.7895	0.7647	0.75
21309_TRT9	0.7105	0.5882	0.4167
2130_TRT14	0.1316	0.1765	0.25
2130_TRT15	0.1316	0.0	0.5
2130_TRT17	0.1316	0.1765	0.0
2130_TRT22	0.1316	0.7059	0.9167
2130_TRT4	0.7895	0.7647	0.75
21310_TRT10	0.2895	0.1765	0.3333
21310_TRT15	0.7105	0.5882	1.0
21310_TRT4	0.7895	0.7647	0.75
21311_TRT10	0.2895	0.1765	0.5
21311_TRT15	0.7368	0.9412	1.0
21311_TRT4	0.7895	0.7647	0.75
21311_TRT9	0.2105	0.4118	0.5833
21312_TRT10	0.2895	0.1765	0.5
21312_TRT4	0.1316	0.1765	0.1667
21313_TRT10	0.2895	0.1765	0.3333
21313_TRT4	0.1316	0.0588	0.75
21313_TRT8	0.2632	0.1765	0.1667
21314_TRT15	0.7632	0.5882	1.0
21315_TRT15	0.7368	0.9412	1.0
21315_TRT4	0.7895	0.7647	0.75
21316_TRT15	0.6842	0.5882	0.8333
21316_TRT4	0.7895	0.7647	0.75
21317_TRT15	0.6842	0.9412	1.0
21317_TRT4	0.1316	0.0	0.1667
21318_TRT15	0.9211	0.9412	1.0
21318_TRT4	0.1316	0.0588	0.75
21318_TRT8	0.0789	0.0	0.1667
21319_TRT15	0.6842	0.5882	1.0
21319_TRT2	0.6316	0.1765	0.3333
21319_TRT9	0.4474	0.4118	0.25
2131_TRT22	0.1316	0.7059	0.9167
2131_TRT7	0.1053	0.2353	0.0833
21320_TRT15	0.6842	0.5882	1.0
21320_TRT4	0.2368	0.3529	0.0833
21321_TRT17	0.1842	0.1765	0.0833
21321_TRT4	0.3684	0.3529	0.0833
21321_TRT9	0.6053	0.5294	0.0
21322_TRT10	0.2895	0.1765	0.3333
21322_TRT15	0.6842	0.5882	0.8333
21322_TRT4	0.7105	0.5882	0.5
21323_TRT10	0.2895	0.1765	0.5
21324_TRT10	0.2895	0.1765	0.5
21324_TRT8	0.3158	0.3529	0.5
21325_TRT10	0.3684	0.3529	0.1667
21326_TRT4	0.0526	0.3529	0.0833
21326_TRT9	0.7105	0.4118	0.5833
21327_TRT15	0.1053	0.2941	0.25
21327_TRT2	0.1053	0.2353	0.0
21327_TRT4	0.5263	0.0588	0.75
21328_TRT10	0.2895	0.1765	0.3333
21328_TRT15	0.6316	0.2941	0.3333
21328_TRT2	0.1053	0.2941	0.3333
21328_TRT3	0.1053	0.4706	1.0
21328_TRT4	0.5263	0.0588	0.75
21329_TRT10	0.1842	0.1765	0.4167
21329_TRT4	0.5263	0.0	0.0833
2132_TRT12	0.6316	0.8824	1.0
21330_TRT8	0.7105	0.3529	0.4167
21330_TRT9	0.1053	0.5882	1.0
21331_TRT10	0.2895	0.1765	0.5
21331_TRT9	0.4474	0.4118	0.5833
21332_TRT4	0.0526	0.5882	0.25
21333_TRT15	0.6842	0.5882	1.0
21333_TRT4	0.3684	0.3529	0.4167
21334_TRT4	0.0	0.0	0.25
21335_TRT15	0.6842	0.5882	1.0
21335_TRT4	0.0	0.0	0.0833
21336_TRT15	0.9211	0.5882	1.0
21337_TRT15	0.6842	0.9412	1.0
21337_TRT4	0.0526	0.0	0.0
21337_TRT9	0.6579	0.5882	0.4167
21338_TRT10	0.1316	0.0	0.0
21338_TRT15	0.9211	0.9412	1.0
21338_TRT4	0.1842	0.3529	0.0833
21338_TRT8	0.0263	0.0	0.25
21339_TRT15	0.6842	0.9412	1.0
21339_TRT8	0.7105	0.3529	0.4167
2133_TRT12	0.8421	0.8824	1.0
2133_TRT22	0.1316	0.7059	0.9167
21340_TRT10	0.0263	0.1765	0.5
21340_TRT2	0.1053	0.2353	0.9167
21341_TRT15	0.9211	0.9412	1.0
21341_TRT4	0.0263	0.1765	0.0833
21341_TRT8	0.3421	0.3529	0.1667
21342_TRT15	0.6842	0.9412	1.0
21343_TRT10	0.2895	0.1765	0.4167
21343_TRT15	0.6842	0.5882	1.0
21344_TRT10	0.0	0.0	0.4167
21344_TRT15	0.9211	0.9412	1.0
21344_TRT4	0.3684	0.3529	0.0833
21344_TRT8	0.2368	0.1765	0.4167
21345_TRT10	0.7105	0.3529	0.5
21345_TRT4	0.0526	0.1765	0.0833
21345_TRT9	0.4474	0.4118	0.5833
21346_TRT15	0.9211	0.9412	1.0
21346_TRT4	0.7105	0.3529	0.4167
21346_TRT5	0.1316	0.2941	0.0
21346_TRT9	0.6053	0.5294	0.5833
21347_TRT15	0.6842	0.9412	1.0
21347_TRT4	0.0526	0.3529	0.0833
21348_TRT1	0.7105	0.4706	0.3333
21348_TRT10	0.2895	0.1765	0.3333
21348_TRT15	0.6842	0.9412	1.0
21348_TRT4	0.0526	0.1765	0.0833
21348_TRT8	0.7105	0.3529	0.4167
21349_TRT15	0.6842	0.9412	0.8333
21349_TRT2	0.1053	0.1176	1.0
21349_TRT4	0.3684	0.3529	0.0833
2134_TRT14	0.3158	0.1765	0.4167
2134_TRT22	0.1316	0.7059	0.9167
2134_TRT4	0.7895	0.7647	0.9167
21350_TRT10	0.2895	0.1765	0.9167
21350_TRT15	0.6842	0.5882	1.0
21350_TRT9	0.5789	0.4118	0.5833
21351_TRT15	0.6842	0.5882	1.0
21351_TRT4	0.1053	0.0588	0.25
21351_TRT8	0.0263	0.1765	0.25
21352_TRT10	0.0263	0.1765	0.0
21352_TRT15	0.6842	0.5882	1.0
21353_TRT4	0.3684	0.3529	0.0833
21353_TRT8	0.3421	0.3529	0.1667
21354_TRT10	0.2895	0.1765	0.0833
21354_TRT8	0.2632	0.3529	0.1667
21354_TRT9	0.6053	0.4118	0.5833
21355_TRT15	0.7368	0.5882	0.8333
21355_TRT4	0.0	0.1765	0.0833
21355_TRT8	0.3421	0.3529	0.1667
21356_TRT10	0.2895	0.1765	0.0833
21356_TRT4	0.0526	0.0588	0.1667
21356_TRT9	0.2105	0.4118	0.5833
21357_TRT4	0.0263	0.1765	0.0833
21357_TRT8	0.2632	0.3529	0.3333
21358_TRT15	0.7105	0.5882	1.0
21359_TRT15	0.7105	1.0	0.5
21359_TRT2	0.1053	0.2353	0.9167
21359_TRT4	0.0526	0.3529	0.0833
2135_TRT12	1.0	0.6471	1.0
2135_TRT14	0.3158	0.1765	0.3333
2135_TRT22	0.1316	0.7059	0.9167
21360_TRT4	0.3684	0.3529	0.0833
21360_TRT8	0.0263	0.0	0.25
21361_TRT8	0.1316	0.0	0.0
21362_TRT15	0.7632	1.0	0.8333
21363_TRT15	0.7632	0.9412	0.8333
21363_TRT8	0.0263	0.0	0.25
21364_TRT10	0.3684	0.1765	0.4167
21365_TRT8	0.1316	0.1765	0.0
21366_TRT15	0.7105	0.5882	1.0
21366_TRT9	0.4474	0.5882	0.5833
21367_TRT10	0.1316	0.1765	0.0833
21367_TRT4	0.5263	0.0588	0.0
21367_TRT8	0.1579	0.3529	0.5
21368_TRT8	0.0263	0.0588	0.3333
21368_TRT9	0.7105	0.5882	0.8333
21369_TRT4	0.3684	0.3529	0.0833
21369_TRT9	0.4474	0.4118	0.5833
2136_TRT12	1.0	0.6471	1.0
21370_TRT4	0.0	0.0588	0.0833
21370_TRT9	0.6053	0.5294	0.4167
21371_TRT15	0.1053	0.0588	0.9167
21371_TRT4	0.1842	0.3529	0.0833
21371_TRT9	0.6053	0.5294	0.5833
21372_TRT4	0.0526	0.0	0.4167
21373_TRT10	0.7105	0.1765	0.25
21373_TRT8	0.0263	0.1765	0.25
21374_TRT10	0.2895	0.1765	0.4167
21374_TRT15	0.7105	1.0	0.6667
21374_TRT9	0.7105	0.5882	0.8333
21375_TRT10	0.2895	0.1765	0.5
21376_TRT2	0.1053	0.2353	0.9167
21376_TRT4	0.5263	0.0588	0.25
21377_TRT4	0.0526	0.3529	0.0833
21377_TRT5	0.1316	0.0	0.0
21377_TRT9	0.7105	0.5882	0.8333
21378_TRT10	0.7105	0.3529	0.4167
21378_TRT15	0.7632	0.5882	1.0
21378_TRT4	0.4737	0.5882	0.4167
21378_TRT8	0.3421	0.3529	0.1667
21378_TRT9	0.7105	0.5882	0.5833
21379_TRT10	0.2895	0.1765	0.9167
21379_TRT15	0.7632	0.9412	1.0
21379_TRT2	0.1053	0.2353	0.9167
21379_TRT8	0.5	0.1765	0.4167
21379_TRT9	0.7105	0.5882	0.5833
2137_TRT1	0.1316	0.0588	0.1667
2137_TRT12	0.8421	0.8824	0.25
2137_TRT22	0.1316	0.7059	0.9167
21380_TRT10	0.2895	0.1765	0.4167
21380_TRT15	0.7105	0.9412	1.0
21380_TRT4	0.3684	0.3529	0.0833
21380_TRT9	0.7105	0.5882	0.5833
21381_TRT15	0.7368	0.9412	1.0
21381_TRT4	0.0526	0.1765	0.0833
21381_TRT9	0.7105	0.5882	0.5833
21382_TRT10	0.2895	0.1765	0.4167
21382_TRT15	0.7632	0.5882	0.1667
21382_TRT4	0.0526	0.3529	0.0833
21382_TRT5	0.3947	0.2941	0.5
21382_TRT8	0.0263	0.1765	0.0833
21382_TRT9	0.7105	0.5882	1.0
21383_TRT10	0.2895	0.1765	0.4167
21383_TRT15	0.7632	0.9412	1.0
21383_TRT4	0.5526	0.4706	0.5
21383_TRT9	0.4474	0.4118	0.5833
21384_TRT10	0.2895	0.1765	0.5
21384_TRT15	0.7105	0.9412	1.0
21384_TRT4	0.0526	0.0	0.0833
21384_TRT9	0.6053	0.5294	0.5833
21386_TRT10	0.2895	0.1765	0.9167
21386_TRT15	0.7368	0.5882	0.3333
21386_TRT4	0.5263	0.0588	0.75
21386_TRT9	0.7105	0.5882	0.5833
21387_TRT10	0.1316	0.0	0.1667
21387_TRT15	0.7632	0.9412	1.0
21387_TRT4	0.5263	0.0	0.25
21388_TRT10	0.2895	0.1765	0.4167
21388_TRT9	0.7105	0.5882	0.8333
21389_TRT10	0.2895	0.2941	0.0833
21389_TRT9	0.6579	0.5882	0.5833
2138_TRT12	0.8421	0.8824	1.0
2138_TRT22	0.1316	0.7059	0.9167
2138_TRT4	0.4211	0.1176	0.25
21390_TRT10	0.2632	0.1765	0.5
21390_TRT15	0.1053	0.2353	0.0833
21390_TRT4	0.0263	0.1765	0.0833
21391_TRT15	0.7368	0.9412	1.0
21391_TRT4	0.0526	0.1765	0.0833
21392_TRT8	0.0263	0.0588	0.25
21393_TRT10	0.1316	0.0	0.25
21393_TRT15	0.7368	0.9412	1.0
21393_TRT4	0.0526	0.3529	0.0833
21393_TRT8	0.2368	0.1765	0.5
21393_TRT9	0.6579	0.5882	0.5833
21394_TRT10	0.3684	0.3529	0.4167
21394_TRT15	0.1053	0.2353	0.25
21394_TRT4	0.0526	0.3529	0.0833
21394_TRT9	0.6579	0.5882	0.5833
21395_TRT10	0.1316	0.0	0.25
21395_TRT4	0.0263	0.1765	0.0833
21395_TRT9	0.1053	0.4118	0.5833
21396_TRT15	0.7105	0.9412	0.25
21396_TRT4	0.0526	0.0	0.25
21396_TRT8	0.2632	0.3529	0.4167
21396_TRT9	0.7105	0.5882	0.5833
21397_TRT10	0.1316	0.0	0.25
21397_TRT4	0.0	0.1765	0.0833
21398_TRT10	0.1316	0.0	0.25
21398_TRT15	0.7368	0.9412	0.8333
21398_TRT4	0.1842	0.1765	0.0833
21399_TRT10	0.1842	0.1765	0.0833
21399_TRT15	0.7105	0.9412	0.8333
21399_TRT4	0.1316	0.0	0.0
21399_TRT9	0.6579	0.4118	0.25
2139_TRT22	0.1316	0.7059	0.9167
2139_TRT4	0.8158	0.7647	0.1667
213_TRT18	0.1053	0.2353	0.3333
213_TRT20	0.6316	0.5882	0.4167
213_TRT21	0.7105	0.5882	0.9167
213_TRT7	0.1053	0.2941	0.0833
21401_TRT15	0.1053	0.2353	0.3333
21402_TRT15	0.7632	0.9412	1.0
21402_TRT4	0.1316	0.0588	0.75
21403_TRT10	0.1316	0.0	0.1667
21403_TRT15	0.7368	0.9412	1.0
21403_TRT8	0.0263	0.0	0.0833
21403_TRT9	0.2105	0.5882	0.5833
21404_TRT15	0.1053	0.2353	0.9167
21404_TRT2	0.1053	0.0	0.25
21404_TRT9	0.6579	0.5882	0.5833
21405_TRT15	0.7105	1.0	0.75
21406_TRT10	0.2895	0.1765	0.4167
21406_TRT15	0.7632	0.5882	0.6667
21406_TRT4	0.0	0.1765	0.0833
21407_TRT10	0.2895	0.1765	0.9167
21407_TRT15	0.7368	0.9412	1.0
21407_TRT4	0.7105	0.3529	0.0833
21408_TRT10	0.3421	0.3529	0.8333
21408_TRT15	0.7368	0.5882	0.5
21408_TRT8	0.1842	0.3529	0.4167
21409_TRT15	0.7632	0.9412	1.0
21409_TRT4	0.0526	0.1765	0.0833
21409_TRT9	0.4474	0.5882	0.5833
2140_TRT14	0.1316	0.1765	0.25
2140_TRT15	0.0	0.0588	0.0833
2140_TRT22	0.1316	0.7059	0.9167
21411_TRT10	0.2895	0.1765	0.4167
21411_TRT15	0.7368	0.9412	1.0
21411_TRT4	0.0526	0.0	0.0833
21411_TRT9	0.2105	0.5882	0.5833
21412_TRT10	0.2895	0.1765	0.0833
21412_TRT8	0.4737	0.3529	0.4167
21412_TRT9	0.2105	0.4118	0.4167
21413_TRT10	0.2895	0.1765	0.9167
21413_TRT4	0.0526	0.3529	0.0833
21413_TRT9	0.7105	0.5882	0.8333
21414_TRT10	0.1316	0.0	0.0
21414_TRT15	0.7105	0.9412	0.25
21414_TRT4	0.1053	0.0588	0.25
21414_TRT9	0.6579	0.5882	0.5833
21415_TRT10	0.2895	0.1765	0.4167
21415_TRT4	0.5263	0.0588	0.75
21416_TRT10	0.1842	0.1765	0.0833
21416_TRT15	0.7105	0.9412	0.25
21416_TRT9	0.1053	0.5882	1.0
21417_TRT15	0.7105	0.5882	1.0
21417_TRT8	0.0263	0.0	0.0
21418_TRT15	0.7368	0.5882	1.0
21418_TRT4	0.1316	0.0588	0.75
21418_TRT8	0.2632	0.3529	0.3333
21419_TRT10	0.1316	0.0	0.0
21419_TRT15	0.7632	0.9412	1.0
21419_TRT9	0.4474	0.4118	0.4167
2141_TRT14	0.1316	0.0	0.25
2141_TRT22	0.1316	0.7059	0.9167
2141_TRT4	0.7895	0.0588	0.75
2141_TRT7	0.1053	0.2941	0.0833
21420_TRT10	0.1316	0.0	0.0
21420_TRT4	0.0526	0.1765	0.0833
21421_TRT4	0.0526	0.3529	0.0833
21422_TRT15	0.7105	0.9412	1.0
21422_TRT4	0.5526	0.4706	0.25
21422_TRT9	0.1053	0.1176	1.0
21423_TRT10	0.2895	0.1765	0.9167
21423_TRT15	0.7368	0.5882	1.0
21423_TRT4	0.0526	0.1765	0.0833
21423_TRT8	0.7105	0.3529	0.4167
21424_TRT15	0.7368	0.5882	0.25
21425_TRT10	0.0526	0.0	0.0
21426_TRT4	0.0789	0.0588	0.3333
21427_TRT15	0.6842	0.5882	0.1667
21427_TRT8	0.0789	0.1765	0.0
21428_TRT15	0.6842	0.5882	0.5
21428_TRT9	0.4474	0.4118	0.5833
21429_TRT10	0.1316	0.0	0.0
21429_TRT15	0.6842	0.5882	0.8333
21429_TRT4	0.2632	0.3529	0.4167
21429_TRT8	0.3421	0.3529	0.4167
2142_TRT12	0.6579	0.8824	1.0
2142_TRT14	0.1316	0.0	0.25
21430_TRT15	0.6842	0.5882	0.5
21430_TRT4	0.1316	0.0588	0.0
21431_TRT15	0.7105	0.5882	1.0
21432_TRT15	0.7632	0.9412	1.0
21432_TRT4	0.7895	0.5882	0.75
21433_TRT1	0.3947	0.2941	0.3333
21433_TRT15	0.7105	1.0	0.5
21433_TRT8	0.7105	0.3529	0.4167
21434_TRT10	0.3684	0.5882	0.4167
21434_TRT8	0.0789	0.0	0.0
21434_TRT9	0.2105	0.4118	1.0
21436_TRT10	0.0263	0.0	0.0
21437_TRT10	0.0263	0.0	0.5
21437_TRT15	0.7632	0.9412	1.0
21437_TRT4	0.3684	0.3529	0.4167
21437_TRT9	0.7105	0.5294	0.4167
21438_TRT15	0.7368	0.9412	0.8333
21438_TRT4	0.2368	0.1765	0.0833
21438_TRT9	0.7105	0.5294	0.5833
21439_TRT15	0.1053	0.2353	0.9167
2143_TRT12	0.8421	0.8824	1.0
2143_TRT22	0.1316	0.7059	0.9167
21440_TRT9	0.6579	0.5882	1.0
21441_TRT15	0.7105	1.0	0.5
21441_TRT4	0.5	0.1765	0.3333
21441_TRT9	0.4474	0.5882	0.5833
21442_TRT4	0.0	0.2941	0.0833
21442_TRT9	0.2105	0.5882	0.5833
21443_TRT10	0.1316	0.0	0.0
21443_TRT15	0.7368	0.9412	1.0
21443_TRT8	0.0263	0.0	0.0
21443_TRT9	0.2105	0.4118	0.5833
21444_TRT15	0.7105	0.9412	1.0
21444_TRT4	0.3684	0.3529	0.0833
21444_TRT8	0.5	0.3529	0.1667
21445_TRT10	0.0789	0.0	0.1667
21445_TRT15	0.7105	1.0	0.8333
21445_TRT4	0.5263	0.0588	0.1667
21445_TRT8	0.0789	0.1765	0.0
21445_TRT9	0.7105	0.4118	0.5833
21446_TRT10	0.1842	0.1765	0.4167
21446_TRT4	0.1316	0.0588	0.1667
21447_TRT10	0.0	0.1765	0.0833
21448_TRT15	0.7368	0.9412	1.0
21449_TRT15	0.7105	0.9412	1.0
21449_TRT8	0.3158	0.2941	0.5
2144_TRT15	0.0	0.1765	0.0833
2144_TRT22	0.1316	0.7059	0.9167
2144_TRT4	0.1053	0.2353	0.5
21450_TRT15	0.7632	0.9412	1.0
21450_TRT4	0.1316	0.1765	0.0
21451_TRT10	0.0263	0.0588	0.0833
21451_TRT15	0.7632	0.9412	1.0
21451_TRT9	0.5789	0.5882	0.5833
21452_TRT15	0.9474	0.5882	0.5
21452_TRT4	0.7105	0.3529	0.4167
21452_TRT8	0.1842	0.3529	0.5
21453_TRT15	0.7368	0.9412	0.8333
21453_TRT4	0.1316	0.0588	0.75
21453_TRT8	0.2368	0.3529	0.4167
21454_TRT15	0.7105	0.9412	1.0
21454_TRT8	0.0263	0.1765	0.25
21454_TRT9	0.2105	0.4118	0.5833
21455_TRT15	0.7105	0.9412	1.0
21456_TRT15	0.7105	0.5882	1.0
21456_TRT4	0.1316	0.0588	0.75
21457_TRT15	0.7368	0.5882	1.0
21457_TRT4	0.0	0.1765	0.0833
21457_TRT8	0.3421	0.3529	0.4167
21457_TRT9	0.6053	0.5882	0.5833
21458_TRT10	0.4211	0.1765	0.0
21458_TRT15	0.7368	0.5882	0.8333
21458_TRT4	0.0526	0.3529	0.0833
21459_TRT15	0.7632	0.5882	0.1667
21459_TRT8	0.0263	0.1765	0.0
2145_TRT12	0.8421	0.8824	1.0
2145_TRT14	0.2632	0.4706	0.3333
2145_TRT22	0.1316	0.7059	0.9167
21460_TRT10	0.2895	0.1765	0.9167
21460_TRT15	0.7632	0.5882	1.0
21460_TRT8	0.7105	0.3529	0.5
21460_TRT9	0.4474	0.4118	0.5833
21461_TRT10	0.2895	0.1765	0.4167
21461_TRT15	0.7368	0.5882	0.1667
21461_TRT4	0.3684	0.3529	0.0833
21461_TRT9	0.2105	0.5882	0.5833
21462_TRT10	0.2895	0.4706	0.4167
21462_TRT4	0.0526	0.1765	0.0833
21462_TRT8	0.1842	0.3529	0.1667
21462_TRT9	0.5789	0.5294	0.5833
21463_TRT4	0.0526	0.0588	0.75
21463_TRT9	0.7105	0.5882	0.5833
21464_TRT10	0.2895	0.1765	0.4167
21464_TRT8	0.0789	0.0	0.0
21465_TRT4	0.1316	0.0588	0.75
21465_TRT8	0.3421	0.3529	0.4167
21466_TRT10	0.2895	0.1765	0.3333
21466_TRT4	0.0526	0.0	0.0833
21466_TRT8	0.1316	0.0	0.0
21466_TRT9	0.2105	0.4118	0.5833
21467_TRT15	0.7368	0.9412	1.0
21467_TRT4	0.0526	0.1765	0.5
21468_TRT10	0.1316	0.0	0.0
21468_TRT15	0.7632	0.5882	1.0
21468_TRT4	0.0	0.0	0.0833
21469_TRT9	0.6579	0.5882	1.0
2146_TRT1	0.1316	0.0588	0.1667
2146_TRT12	0.3947	0.5294	0.5
2146_TRT22	0.1316	0.7059	0.9167
2146_TRT4	0.7895	0.0588	0.75
21470_TRT8	0.2895	0.2353	0.5
21470_TRT9	0.2105	0.5882	0.5833
21471_TRT10	0.1316	0.0	0.0
21471_TRT15	0.7632	0.9412	1.0
21471_TRT4	0.0526	0.0	0.0833
21472_TRT15	0.7368	0.5882	1.0
21472_TRT4	0.4737	0.3529	0.0833
21472_TRT9	0.4474	0.4118	0.5833
21473_TRT15	0.7368	0.5882	0.3333
21473_TRT4	0.0526	0.1765	0.0833
21473_TRT8	0.2632	0.3529	0.1667
21474_TRT15	0.7368	0.9412	1.0
21474_TRT8	0.3158	0.1765	0.5
21475_TRT10	0.2632	0.1765	0.0833
21475_TRT15	0.7632	0.9412	1.0
21475_TRT4	0.0526	0.3529	0.0833
21475_TRT8	0.2632	0.3529	0.5
21475_TRT9	0.4474	0.4118	0.5833
21476_TRT15	0.7632	0.5882	0.8333
21476_TRT3	0.7105	0.4706	0.75
21476_TRT8	0.0263	0.0588	0.1667
21477_TRT15	0.7632	0.5882	1.0
21477_TRT4	0.0526	0.3529	0.0833
21478_TRT10	0.2895	0.1765	0.9167
21478_TRT15	0.7632	0.9412	0.8333
21478_TRT4	0.0526	0.0	0.0
21478_TRT8	0.1842	0.1765	0.4167
21479_TRT1	0.3947	0.2941	0.3333
21479_TRT15	0.7632	0.9412	1.0
21479_TRT4	0.1316	0.0588	0.75
21479_TRT9	0.7105	0.5882	0.5833
2147_TRT12	0.8421	0.8824	1.0
2147_TRT15	0.1842	0.3529	0.4167
21480_TRT15	0.7632	0.9412	1.0
21480_TRT8	0.7105	0.3529	0.4167
21481_TRT15	0.7632	0.5882	0.4167
21481_TRT2	0.6316	0.2353	0.9167
21481_TRT8	0.1842	0.1765	0.4167
21482_TRT15	0.7632	0.5882	0.8333
21482_TRT4	0.3684	0.3529	0.0833
21482_TRT5	0.1842	0.3529	0.4167
21482_TRT9	0.5789	0.5294	0.8333
21483_TRT4	0.1316	0.1765	0.0833
21484_TRT4	0.0	0.0	0.0833
21484_TRT9	0.1053	0.4118	0.5833
21485_TRT9	0.2105	0.4118	0.5833
21486_TRT15	0.7632	0.9412	1.0
21487_TRT15	0.1053	0.2941	0.9167
21487_TRT2	0.1053	0.2353	0.5
21487_TRT4	0.0263	0.1765	0.0833
21487_TRT9	0.4474	0.4118	0.5833
21488_TRT9	0.4474	0.4118	0.4167
21489_TRT10	0.0	0.1765	0.0833
21489_TRT4	0.5263	0.0588	0.75
2148_TRT12	0.8421	0.8824	1.0
2148_TRT15	0.0	0.0	0.25
2148_TRT22	0.1316	0.7059	0.9167
2148_TRT4	0.2105	0.2353	0.5833
21490_TRT15	0.7105	0.9412	1.0
21490_TRT4	0.5263	0.0588	0.75
21491_TRT15	0.7105	0.5882	1.0
21491_TRT8	0.0263	0.2941	0.25
21491_TRT9	0.6579	0.5882	0.5833
21492_TRT15	0.7368	0.9412	1.0
21492_TRT9	0.5789	0.4118	0.4167
21493_TRT10	0.2895	0.1765	0.0833
21493_TRT4	0.3684	0.3529	0.0833
21493_TRT9	0.7105	0.5294	0.8333
21494_TRT4	0.3684	0.3529	0.0833
21494_TRT5	0.1842	0.1765	0.5
21494_TRT9	0.6053	0.5294	0.4167
21495_TRT4	0.0526	0.0	0.0833
21495_TRT8	0.0526	0.1765	0.1667
21496_TRT10	0.2895	0.1765	0.4167
21496_TRT9	0.7105	0.5882	0.5833
21497_TRT4	0.0	0.1765	0.0833
21497_TRT9	0.7105	0.5882	0.5833
21498_TRT10	0.2895	0.1765	0.5
21498_TRT15	0.7368	0.5882	1.0
21498_TRT4	0.5263	0.0588	0.1667
21498_TRT9	0.6579	0.4118	0.8333
21499_TRT4	0.5263	0.0588	0.1667
2149_TRT12	0.8158	0.6471	1.0
2149_TRT15	0.0	0.0588	0.4167
2149_TRT5	0.7105	0.5294	0.1667
214_TRT11	0.3684	0.4706	0.1667
214_TRT20	0.8684	0.5882	0.4167
21500_TRT10	0.2895	0.1765	0.9167
21501_TRT15	0.7632	0.5882	0.8333
21502_TRT10	0.2895	0.1765	0.4167
21502_TRT15	0.7368	0.5882	0.8333
21502_TRT4	0.1316	0.0588	0.75
21502_TRT5	0.1842	0.4706	0.5
21502_TRT8	0.7105	0.3529	0.4167
21503_TRT10	0.0	0.1765	0.0833
21503_TRT15	0.7105	0.5882	0.1667
21503_TRT4	0.5263	0.0588	0.1667
21503_TRT8	0.0263	0.1765	0.3333
21503_TRT9	0.6053	0.5294	0.4167
21504_TRT4	0.5263	0.0588	0.1667
21504_TRT8	0.0263	0.3529	0.4167
21505_TRT15	0.7105	0.9412	1.0
21505_TRT4	0.5263	0.0588	0.1667
21506_TRT10	0.0263	0.0	0.25
21506_TRT15	0.1053	0.2353	0.9167
21506_TRT9	0.6842	0.5882	0.8333
21507_TRT15	0.7105	0.5882	1.0
21507_TRT5	0.7105	0.3529	0.5
21508_TRT10	0.3421	0.3529	0.1667
21508_TRT15	0.7368	0.9412	1.0
21508_TRT4	0.1053	0.0	0.0
21509_TRT10	0.1316	0.0	0.0
21509_TRT15	0.7368	0.5882	0.8333
21509_TRT4	0.1053	0.0588	0.75
2150_TRT22	0.1316	0.7059	0.9167
21510_TRT15	0.7368	0.9412	1.0
21510_TRT2	0.1053	0.1176	0.5
21512_TRT10	0.1316	0.0	0.0
21512_TRT4	0.2632	0.3529	0.0833
21513_TRT15	0.1053	0.1176	0.1667
21513_TRT8	0.3684	0.3529	0.4167
21514_TRT15	0.7632	0.9412	1.0
