exchange_leaf	exchange_op	exchange_subtree	prob_up	inner_similarity	trees_similarity	ARI
4	3	3	0.5	1.16	-0.006071827931064	(0.49530797686593087, 5)
4	3	3	0.5	1.226	0.07053890381464	(0.560956977062132, 5)
4	3	3	0.5	0.889	0.091900765820361	(0.767064181698328, 5)
4	3	3	0.5	0.9	0.056355457553488	(0.6147812192093228, 5)
4	3	3	0.7	1.178	0.205647095942972	(0.5174637967786696, 5)
4	3	3	0.7	1.043	0.111024675511053	(0.49940137165477483, 5)
4	3	3	0.7	1.149	0.022038723243573	(0.5350727857184981, 5)
4	3	3	0.7	1.089	0.208860639528218	(0.4897321102703229, 5)
4	3	3	0.7	1.083	0.249229775611695	(0.5149219078494341, 5)
5	0	0	0.3	1.091	0.198052899789618	(0.4940292084794213, 5)
5	0	0	0.3	1.124	0.213777047826443	(0.49443522198111306, 5)
5	0	0	0.3	0.992	0.12734474584958	(0.5102522278399246, 5)
5	0	0	0.3	1.07	0.176905011205448	(0.5549161596940065, 5)
5	0	0	0.3	1.123	0.138533412538859	(0.5326565661913243, 5)
5	0	0	0.5	1.06	0.148454303066909	(0.5009122986635465, 5)
5	0	0	0.5	1.068	0.177769783803084	(0.5034155083483899, 5)
5	0	0	0.5	1.083	0.135330797856065	(0.5002117733811525, 5)
5	0	0	0.5	1.015	0.090346379937033	(0.5058947525767916, 5)
5	0	0	0.5	1.027	0.254923758555068	(0.5356437475924358, 5)
5	0	0	0.7	1.041	0.227621046254095	(0.5264321574612841, 5)
5	0	0	0.7	1.011	0.137581376112409	(0.49267145049249633, 5)
5	0	0	0.7	1.135	0.190639540930174	(0.49666011722209724, 5)
5	0	0	0.7	1.035	0.138535760360387	(0.5036319546822234, 5)
5	0	0	0.7	1.113	0.18178572533805	(0.530251316672247, 5)
5	0	1	0.3	1.249	0.213810951959309	(0.5012442232492001, 5)
5	0	1	0.3	1.327	0.385607855364319	(0.5901510229887675, 5)
5	0	1	0.3	1.178	0.265796634120611	(0.49527454623955497, 5)
5	0	1	0.3	1.119	0.262433554319978	(0.5300126093451398, 5)
5	0	1	0.3	1.239	0.306618954513814	(0.590194313597383, 5)
5	0	1	0.5	1.26	0.19409042957383	(0.6188163119745222, 5)
5	0	1	0.5	1.31	0.108599229102292	(0.5817121935581838, 5)
5	0	1	0.5	1.264	0.197490492112405	(0.6237809140846484, 5)
5	0	1	0.5	1.38	0.209109608847689	(0.5737436259846597, 5)
5	0	1	0.5	1.492	0.198225924341723	(0.6276786506401021, 5)
5	0	1	0.7	1.52	0.251028877255228	(0.6752800823113868, 5)
5	0	1	0.7	1.404	0.177555221790076	(0.5821566845614008, 5)
5	0	1	0.7	1.385	0.224961037295099	(0.611774977386269, 5)
5	0	1	0.7	1.49	0.26661521944823	(0.5954583060082926, 5)
5	0	1	0.7	1.375	0.288422243065792	(0.5779440254407662, 5)
5	0	2	0.3	1.226	0.100214483725123	(0.7970471789303637, 5)
5	0	2	0.3	1.182	0.103161130925007	(0.6892528053241718, 5)
5	0	2	0.3	1.129	0.063343476999395	(0.5802072613450004, 5)
5	0	2	0.3	1.305	0.216848555627398	(0.6400492297696007, 5)
5	0	2	0.3	1.239	0.128046147557515	(0.5544479049082675, 5)
5	0	2	0.5	1.255	0.066287243188426	(0.7418878387400539, 5)
5	0	2	0.5	1.09	0.099190138311661	(0.6565672244125043, 5)
5	0	2	0.5	1.144	0.226205746387962	(0.6020615024412529, 5)
5	0	2	0.5	1.229	0.208409678026189	(0.7124204137975769, 5)
5	0	2	0.5	1.176	0.096946394427144	(0.603414589338453, 5)
5	0	2	0.7	1.128	0.066714756003398	(0.6176132657323874, 5)
5	0	2	0.7	1.06	0.250580002176835	(0.5166793286119185, 5)
5	0	2	0.7	1.034	0.235065566637712	(0.49590319975024066, 5)
5	0	2	0.7	0.989	0.192946621657512	(0.5631496497879841, 5)
5	0	2	0.7	1.087	0.085629579334701	(0.5076286842479322, 5)
5	0	3	0.3	1.224	0.140949598149419	(0.48890195743788356, 5)
5	0	3	0.3	1.114	0.325008168250616	(0.606585831262307, 5)
5	0	3	0.3	1.159	0.209440163626259	(0.5969391790890892, 5)
5	0	3	0.3	1.092	0.302995216415322	(0.6068867851111489, 5)
5	0	3	0.3	1.331	0.187010280202587	(0.8144083286161484, 5)
5	0	3	0.5	1.246	0.118641381194518	(0.9285187449387119, 5)
5	0	3	0.5	1.355	0.110247666467931	(0.7526843678689569, 5)
5	0	3	0.5	1.181	0.174944718585256	(0.9261669617723588, 5)
5	0	3	0.5	1.07	0.012335119360318	(0.8943787658879563, 4)
5	0	3	0.5	1.142	0.060820012289952	(0.9011041598680323, 4)
5	0	3	0.7	1.352	0.015284963743044	(0.9311069064597808, 5)
5	0	3	0.7	1.276	0.065287096545515	(0.9634759298559142, 4)
5	0	3	0.7	1.383	0.051889104296442	(0.9446083195018963, 5)
5	0	3	0.7	1.312	-0.020400724376967	(0.9234718737711013, 5)
5	0	3	0.7	1.189	0.060905162618184	(0.9691156177469544, 5)
5	1	0	0.3	1.269	0.019301758547548	(0.9257284392307957, 5)
5	1	0	0.3	1.066	0.072760899812454	(0.8815194367331429, 4)
5	1	0	0.3	0.976	-0.047612698003178	(0.9791648707502371, 4)
5	1	0	0.3	1.134	0.001961855598258	(0.9800456722226327, 4)
5	1	0	0.3	0.951	-0.185521810827819	(0.9518317230757711, 4)
5	1	0	0.5	1.002	-0.066766951217176	(0.980018991692128, 5)
5	1	0	0.5	0.978	-0.002697568135373	(0.9492157248275558, 5)
5	1	0	0.5	1.052	0.071365602172288	(0.9260603367177532, 4)
5	1	0	0.5	1.024	0.047762215327386	(0.9265058174268459, 5)
5	1	0	0.5	0.954	-0.060881375204688	(0.893899611266453, 5)
5	1	0	0.7	0.909	-0.002187761142367	(0.8916464423843785, 5)
5	1	0	0.7	1.018	0.014550649258687	(0.9194017067873856, 4)
5	1	0	0.7	1.055	-0.0353894089463	(0.9259413404008084, 4)
5	1	0	0.7	1.034	0.032826907892428	(0.8884028242120652, 4)
5	1	0	0.7	0.973	0.035364697656865	(0.9414331373468742, 5)
5	1	1	0.3	1.132	-0.023348276704841	(0.9160592784095603, 5)
5	1	1	0.3	0.83	0.041463226277548	(0.7373516424807058, 5)
5	1	1	0.3	0.93	0.07356296856817	(0.8585319268842723, 5)
5	1	1	0.3	0.837	0.021611123680241	(0.9496719940675767, 4)
5	1	1	0.3	0.934	0.081133436689508	(0.9313529570618417, 5)
5	1	1	0.5	0.779	-0.069378747146542	(0.9153165753359803, 5)
5	1	1	0.5	0.874	0.164748475070997	(0.9103684142877838, 5)
5	1	1	0.5	0.964	0.191707327620245	(0.8093525179856115, 5)
5	1	1	0.5	1.044	0.155680591043539	(0.7902915358707623, 5)
5	1	1	0.5	1.127	0.249516821763482	(0.9006660971807089, 4)
5	1	1	0.7	1.103	0.099558897952877	(0.8044305819065954, 5)
5	1	1	0.7	1.144	0.310328100810672	(0.9002445562064773, 5)
5	1	1	0.7	1.216	0.163379886494038	(0.7857553812143402, 5)
5	1	1	0.7	1.152	0.133296316663669	(0.9458160733240973, 5)
5	1	1	0.7	1.057	0.091607708507663	(0.8961398208154906, 5)
5	1	2	0.3	1.112	0.144360122970974	(0.7945792477705028, 5)
5	1	2	0.3	1.249	0.216996129314049	(0.7868367127489927, 5)
5	1	2	0.3	1.268	0.19008539445186	(0.7844331406253122, 5)
5	1	2	0.3	1.343	0.301597098826779	(0.8245845247667487, 5)
5	1	2	0.3	1.119	0.164050344596242	(0.9150666413799692, 5)
5	1	2	0.5	1.346	0.204469245169332	(0.7978524936777083, 5)
5	1	2	0.5	1.169	0.218150062750907	(0.7895508267931618, 5)
5	1	2	0.5	1.35	0.126129027637013	(0.9591308994994799, 5)
5	1	2	0.5	1.22	0.285970855993739	(0.973575473141866, 4)
5	1	2	0.5	1.395	0.25405093160534	(0.9802108190688119, 5)
5	1	2	0.7	1.527	0.297655864988473	(0.9893323588665645, 5)
5	1	2	0.7	1.298	0.163773614064319	(0.9890472157374595, 5)
5	1	2	0.7	1.109	0.085216716335263	(0.9695544816020679, 5)
5	1	2	0.7	1.055	0.161228290462996	(0.9672662788014236, 5)
5	1	2	0.7	1.191	0.23237226599959	(0.9460484806215381, 5)
5	1	3	0.3	1.37	0.287476617285673	(0.9565293749033291, 5)
5	1	3	0.3	0.968	0.194684623450849	(0.8466005139128238, 5)
5	1	3	0.3	1.044	0.03432381477302	(0.8563444500165049, 5)
5	1	3	0.3	1.094	0.113344464945033	(0.7659431827704685, 5)
5	1	3	0.3	1.102	0.181849962241586	(0.7663892663043478, 5)
5	1	3	0.5	1.139	0.174294344284869	(0.7501466812640039, 5)
5	1	3	0.5	1.238	0.151762258121604	(0.8558177772167768, 5)
5	1	3	0.5	1.308	0.206800856777137	(0.8848572236874527, 5)
5	1	3	0.5	1.245	0.230465526382752	(0.9150946990352571, 5)
5	1	3	0.5	1.289	0.116166222640633	(0.9154109970656332, 5)
5	1	3	0.7	1.305	0.270436190011974	(0.9782205247099828, 5)
5	1	3	0.7	1.19	0.137129279503787	(0.9156750886396172, 5)
5	1	3	0.7	1.232	0.221857366067333	(0.9672183004794885, 5)
5	1	3	0.7	1.055	0.148044123922645	(0.980951243771371, 5)
5	1	3	0.7	1.067	0.255353181076491	(0.9568859990438643, 5)
5	2	0	0.3	1.216	0.137470551126771	(0.9780594939076442, 5)
5	2	0	0.3	1.172	0.105351638843051	(0.9295014784458162, 5)
5	2	0	0.3	1.159	0.138541370979858	(0.9896329837940896, 5)
5	2	0	0.3	1.221	0.182636024931073	(0.9895476004961749, 5)
5	2	0	0.3	1.104	0.134350711280664	(0.8552857772147932, 5)
5	2	0	0.5	1.229	0.181255371747012	(0.9677990799737135, 5)
5	2	0	0.5	1.346	0.313475055229975	(0.9280085114917774, 5)
5	2	0	0.5	1.109	0.097882710484629	(0.7841847178512227, 5)
5	2	0	0.5	1.631	0.231205377653747	(0.9892460758132154, 5)
5	2	0	0.5	1.951	0.218287357581614	(0.9461025166404646, 5)
5	2	0	0.7	1.447	0.163105902511785	(0.9674537375804626, 5)
5	2	0	0.7	1.445	0.162419538966441	(0.9200526006547103, 5)
5	2	0	0.7	1.745	0.200617201699569	(0.9673350367112774, 5)
5	2	0	0.7	1.683	0.1685669996655	(0.9264447950981478, 5)
5	2	0	0.7	1.976	0.240455570781786	(0.9566488244709254, 5)
5	2	1	0.3	2.071	0.246561522802232	(1.0, 5)
5	2	1	0.3	2.278	0.175198257192061	(0.9678902757725232, 4)
5	2	1	0.3	2.346	0.220400950778601	(0.9783286385709449, 4)
5	2	1	0.3	1.744	0.104568678614844	(0.9904470478685361, 5)
5	2	1	0.3	1.036	0.176558850296924	(0.621084861934324, 5)
5	2	1	0.5	1.179	0.14987186041728	(0.5535034920404699, 5)
5	2	1	0.5	1.989	0.172652054917113	(0.9459332301457402, 5)
5	2	1	0.5	2.256	0.173306123159026	(1.0, 4)
5	2	1	0.5	1.421	0.032834375128138	(0.9895476004961749, 5)
5	2	1	0.5	1.315	0.1243188395696	(0.9091361041390402, 5)
5	2	1	0.7	1.183	0.043221128773121	(0.8957207725809919, 5)
5	2	1	0.7	0.979	0.025093043787622	(0.784434489117667, 5)
5	2	1	0.7	1.211	0.060402386900111	(0.9814664159604329, 5)
5	2	1	0.7	1.269	0.070880540559591	(0.960377881905428, 5)
5	2	1	0.7	1.574	0.124319873657501	(0.9103610629970238, 4)
5	2	2	0.3	1.347	0.151893661735573	(0.9391947539353255, 5)
5	2	2	0.3	1.401	0.05453991957034	(0.9274860813704496, 5)
5	2	2	0.3	1.326	0.167341951890075	(0.9908380389663812, 5)
5	2	2	0.3	1.232	0.162647446836904	(0.9903060398644113, 5)
5	2	2	0.3	1.346	0.225394193245674	(0.9805899923079229, 4)
5	2	2	0.5	0.884	0.153246674604243	(0.9816283647664297, 4)
5	2	2	0.5	0.884	0.175079011421155	(1.0, 4)
5	2	2	0.5	0.89	0.114245165558742	(1.0, 5)
5	2	2	0.5	1.089	0.282862417481613	(1.0, 5)
5	2	2	0.5	0.929	0.104981658801575	(1.0, 5)
5	2	2	0.7	1.219	0.092894981215097	(0.9721259400365879, 4)
5	2	2	0.7	1.112	0.207659715660521	(0.9902387579034503, 5)
5	2	2	0.7	1.087	0.233910275440074	(0.9178513464530171, 5)
5	2	2	0.7	1.623	0.393594317256817	(0.9262855746841353, 5)
5	2	2	0.7	1.793	0.336172997292562	(0.9788862226569065, 5)
5	2	3	0.3	1.064	0.229364952260154	(0.621037369835288, 5)
5	2	3	0.3	1.653	0.379127382579261	(0.9485868178584806, 5)
5	2	3	0.3	1.972	0.21932256492554	(0.9912855599567879, 4)
5	2	3	0.3	1.316	0.172204472318543	(0.9817949715599609, 5)
5	2	3	0.3	2.004	0.301082864347098	(0.9460591139454928, 5)
5	2	3	0.5	1.563	0.346601622146178	(0.925228502792826, 5)
5	2	3	0.5	1.096	0.24889881715681	(0.9583937028997619, 5)
5	2	3	0.5	1.039	0.174005607754147	(0.9004500988829711, 5)
5	2	3	0.5	1.22	-0.003755822484452	(1.0, 4)
5	2	3	0.5	0.892	0.059435263528061	(0.9771558775414817, 4)
5	2	3	0.7	1.18	0.160775342261846	(0.9903060398644113, 5)
5	2	3	0.7	1.159	0.159694242978345	(0.9794687548590503, 4)
5	2	3	0.7	1.068	0.063632646731267	(0.9083703429136513, 5)
5	2	3	0.7	1.293	0.217541857785461	(0.8972882283452311, 5)
5	2	3	0.7	1.246	0.149740732451247	(0.9000608697612553, 5)
5	3	0	0.3	1.268	0.222534158362108	(0.853431503093914, 5)
5	3	0	0.3	1.354	0.183107888168251	(0.9473485213549119, 5)
5	3	0	0.3	1.668	0.099011589475444	(0.9908380389663812, 4)
5	3	0	0.3	1.26	0.185380742344451	(0.960758914080453, 5)
5	3	0	0.3	1.277	-0.053774290211423	(0.9712477919382042, 5)
5	3	0	0.5	1.608	0.112748295835299	(0.9676823980373129, 5)
5	3	0	0.5	1.925	0.224858117804624	(0.9566711037354828, 5)
5	3	0	0.5	1.618	0.354567809356248	(0.9355183469896687, 5)
5	3	0	0.5	1.519	0.191789278384785	(0.904740845315954, 5)
5	3	0	0.5	1.778	0.27870748269932	(0.9063226220049684, 5)
5	3	0	0.7	1.403	0.155652185953124	(0.9567060509822028, 5)
5	3	0	0.7	1.478	0.105824940777882	(0.7442145811433226, 5)
5	3	0	0.7	1.369	0.251392482075802	(0.74276515135552, 5)
5	3	0	0.7	1.429	0.242055971281503	(0.6659790238514691, 5)
5	3	0	0.7	1.391	0.272833183805179	(0.6677620139791949, 5)
5	3	1	0.3	1.512	0.147190258770128	(0.7288194481820495, 5)
5	3	1	0.3	1.656	0.152674539046793	(0.7321858087793145, 5)
5	3	1	0.3	1.528	0.145194927732504	(0.7399013648354169, 5)
5	3	1	0.3	1.697	0.227781006920128	(0.8372397881020641, 5)
5	3	1	0.3	1.058	0.019383044434295	(0.7598406701524834, 5)
5	3	1	0.5	1.01	0.129820999306022	(0.8105578211175991, 5)
5	3	1	0.5	1.272	0.100752001615944	(0.6183253711103465, 5)
5	3	1	0.5	1.114	-0.015189586797542	(0.7556003484800705, 5)
5	3	1	0.5	1.409	0.035986641511776	(0.883933625958045, 5)
5	3	1	0.5	1.261	0.17524282156655	(0.5466014183896403, 5)
5	3	1	0.7	1.451	0.017415846430266	(0.7695670420367909, 5)
5	3	1	0.7	1.572	0.216422889327307	(0.5964708621021629, 5)
5	3	1	0.7	1.004	0.217177709637657	(0.4841538837835005, 5)
5	3	1	0.7	1.523	0.210103537240238	(0.5137437302251722, 5)
5	3	1	0.7	1.839	0.32073838891789	(0.8472890263652398, 5)
5	3	2	0.3	1.2	0.118835334453872	(0.6121848941010632, 5)
5	3	2	0.3	1.972	0.249597744940199	(0.9266972636632722, 5)
5	3	2	0.3	1.76	0.32883835984142	(0.8685265577020477, 5)
5	3	2	0.3	1.668	0.190761651018114	(0.9684303228853124, 5)
5	3	2	0.3	1.674	0.143612104636301	(0.8461374687806323, 5)
5	3	2	0.5	1.589	0.170126598535739	(0.886637011402408, 5)
5	3	2	0.5	1.954	0.168683785206845	(0.9599487701017528, 5)
5	3	2	0.5	1.729	0.297989838653018	(0.8888846580389058, 5)
5	3	2	0.5	1.609	0.125648504324114	(0.8654819480373411, 5)
5	3	2	0.5	1.637	0.115918658254146	(0.8569721138829086, 5)
5	3	2	0.7	1.725	0.217770512917948	(0.8478420616060487, 5)
5	3	2	0.7	1.453	0.119428896830742	(0.8988585922637921, 5)
5	3	2	0.7	1.859	0.321154061243603	(0.9507599406714433, 5)
5	3	2	0.7	1.208	0.040220327932888	(0.8662559804871948, 5)
5	3	2	0.7	1.286	0.11879427101458	(0.8520645927702561, 5)
5	3	3	0.3	1.014	0.023403292410864	(0.9211398277004639, 5)
5	3	3	0.3	0.984	0.199148233503732	(0.8631315979603644, 5)
5	3	3	0.3	0.829	0.058353871386315	(0.931536782496295, 5)
5	3	3	0.3	1.232	0.270838412675955	(0.8732545918783349, 5)
5	3	3	0.3	1.28	0.278695444856264	(0.8838151702334538, 5)
5	3	3	0.5	1.169	0.17440995219639	(0.7991542444328298, 5)
5	3	3	0.5	1.071	0.041163971979457	(0.7689974572400534, 5)
5	3	3	0.5	1.151	-0.005777989623939	(0.7180225418628254, 5)
5	3	3	0.5	0.991	0.049351771926641	(0.7686007058443898, 5)
5	3	3	0.5	1.058	0.286592898466859	(0.7011869055823354, 5)
5	3	3	0.7	1.656	0.19770193908355	(0.7839948909367906, 5)
5	3	3	0.7	1.136	0.15971308983891	(0.7418258511601441, 5)
5	3	3	0.7	1.45	0.19014240076729	(0.8281771739824428, 5)
5	3	3	0.7	0.891	0.125304230409418	(0.6549119198323549, 5)
5	3	3	0.7	1.228	0.181314129092968	(0.5080982016827975, 5)
